FDP_pd,Player_name,ID,Date,Team,Opp,H/A,GTime(ET),Team pts,Opp pts,Win-Lose,Start,Mins_played,GP,active,FDP,DoubleD,TripleD,FD Sal,FD pos,ADI,VMI,pt,rb,as,st,bl,to,trey,FGM,FGA,FTM,FTA,Difference,ranking
3.87,David_Nwaba,5109,20191219,bkn,sas,0,20.5,105.0,118.0,0,0.0,16.13333333,1.0,1.0,15.4,0.0,0.0,3900.0,2.0,65.52,1.23,4,2,2,1,1,0,0,0,2,4,4,-11.530000000000001,belowAvg
4.71,Georges_Niang,5015,20200201,uta,por,0,22.5,107.0,124.0,0,0.0,18.5,1.0,1.0,11.1,0.0,0.0,3500.0,4.0,67.71,-15.62,6,3,1,0,0,0,0,3,10,0,0,-6.39,belowAvg
0.0,Malcolm_Miller,4886,20200128,tor,atl,1,19.5,130.0,114.0,1,0.0,2.066666667,1.0,1.0,0.0,0.0,0.0,3500.0,4.0,65.89,-0.37,0,0,0,0,0,0,0,0,1,0,0,0.0,benchPlayer
12.96,Kevin_Love,4074,20200201,cle,gsw,1,20.0,112.0,131.0,0,1.0,29.2,1.0,1.0,36.7,1.0,0.0,6700.0,4.0,63.19,0.86,14,11,5,1,0,1,2,5,13,2,2,-23.740000000000002,advanced
8.53,Derrick_Favors,4280,20200202,nor,hou,0,14.0,109.0,117.0,0,1.0,23.91666667,1.0,1.0,20.7,0.0,0.0,5300.0,4.0,66.62,-0.37,9,11,1,0,0,3,0,4,7,1,1,-12.17,average
1.27,Abdel_Nader,5127,20200131,okc,pho,0,21.0,111.0,107.0,1,0.0,10.86666667,1.0,1.0,4.0,0.0,0.0,3500.0,3.0,63.28,1.15,2,0,0,0,1,1,0,1,3,0,0,-2.73,benchPlayer
12.82,Josh_Hart,5238,20200202,nor,hou,0,14.0,109.0,117.0,0,0.0,29.6,1.0,1.0,31.5,1.0,0.0,4200.0,2.0,66.62,-0.37,16,10,1,1,0,1,3,5,11,3,4,-18.68,advanced
7.91,Michael_Carter-Williams,4575,20200201,orl,mia,1,19.0,89.0,102.0,0,0.0,21.9,1.0,1.0,19.3,0.0,0.0,3800.0,1.0,66.25,0.0,10,4,3,0,0,0,1,3,7,3,4,-11.39,belowAvg
1.19,Goga_Bitadze,5809,20200201,ind,nyk,1,19.0,85.0,92.0,0,0.0,3.516666667,1.0,1.0,2.0,0.0,0.0,3500.0,5.0,63.6,0.76,2,0,0,0,0,0,0,1,3,0,0,-0.81,benchPlayer
9.39,Sviatoslav_Mykhailiuk,5692,20200202,det,den,1,12.5,128.0,123.0,1,1.0,35.28333333,1.0,1.0,25.2,0.0,0.0,3700.0,2.0,61.82,1.91,13,1,4,2,0,1,1,3,9,6,8,-15.809999999999999,average
0.73,Garrison_Mathews,5872,20200106,was,bos,1,19.0,99.0,94.0,1,0.0,3.966666667,1.0,1.0,6.0,0.0,0.0,3500.0,2.0,67.21,-0.86,0,0,2,1,0,0,0,0,1,0,0,-5.27,benchPlayer
0.0,KZ_Okpala,5910,20191210,mia,atl,1,20.0,135.0,121.0,1,0.0,0.816666667,1.0,1.0,0.0,0.0,0.0,3500.0,3.0,67.16,-0.02,0,0,0,0,0,0,0,0,0,0,0,0.0,benchPlayer
0.19,Allen_Crabbe,4561,20200125,min,okc,1,20.0,104.0,113.0,0,0.0,4.05,1.0,1.0,0.2,0.0,0.0,3500.0,2.0,63.37,0.18,0,1,0,0,0,1,0,0,1,0,0,-0.010000000000000009,benchPlayer
6.28,Austin_Rivers,4483,20200202,hou,nor,1,14.0,117.0,109.0,1,0.0,23.61666667,1.0,1.0,19.4,0.0,0.0,4000.0,1.0,66.62,0.19,8,2,2,2,0,0,0,4,12,0,0,-13.119999999999997,belowAvg
6.87,Marc_Gasol,3990,20200128,tor,atl,1,19.5,130.0,114.0,1,1.0,16.48333333,1.0,1.0,18.7,0.0,0.0,5000.0,5.0,65.89,-0.37,10,1,1,0,2,0,2,4,5,0,0,-11.829999999999998,belowAvg
0.0,Terrance_Ferguson,5225,20200117,okc,mia,1,20.0,108.0,115.0,0,1.0,7.3,1.0,1.0,0.0,0.0,0.0,3500.0,2.0,62.87,0.49,0,0,0,0,0,0,0,0,0,0,0,0.0,benchPlayer
7.97,Ryan_Arcidiacono,4962,20200202,chi,tor,0,15.0,102.0,129.0,0,0.0,24.28333333,1.0,1.0,16.2,0.0,0.0,3500.0,1.0,63.1,2.65,12,1,2,0,0,0,3,4,10,1,2,-8.23,belowAvg
6.86,Ryan_Broekhoff,5666,20200201,dal,atl,1,20.5,123.0,100.0,1,0.0,22.53333333,1.0,1.0,18.7,0.0,0.0,3500.0,4.0,65.02,0.14,8,6,1,0,1,1,2,2,5,2,2,-11.84,belowAvg
4.81,D.J._Augustin,4078,20200113,orl,sac,0,22.0,114.0,112.0,1,0.0,24.68333333,1.0,1.0,10.3,0.0,0.0,4600.0,1.0,66.98,-1.38,6,4,1,0,0,2,1,2,7,1,1,-5.490000000000001,belowAvg
4.07,Jacob_Evans_III,5673,20200201,gsw,cle,0,20.0,131.0,112.0,1,0.0,13.76666667,1.0,1.0,10.2,0.0,0.0,3500.0,2.0,63.19,4.07,6,1,0,1,0,0,0,3,3,0,0,-6.129999999999999,belowAvg
2.81,Juan_Hernangomez,4990,20200202,den,det,0,12.5,123.0,128.0,0,0.0,11.7,1.0,1.0,8.5,0.0,0.0,3500.0,3.0,61.82,-6.49,2,5,1,0,0,1,0,0,3,2,2,-5.6899999999999995,benchPlayer
14.37,Reggie_Jackson,4369,20200202,det,den,1,12.5,128.0,123.0,1,0.0,34.15,1.0,1.0,32.6,0.0,0.0,4600.0,1.0,61.82,1.91,20,3,6,0,0,0,2,8,18,2,2,-18.230000000000004,advanced
10.14,Furkan_Korkmaz,5157,20200201,phi,bos,0,20.5,95.0,116.0,0,0.0,25.28333333,1.0,1.0,23.8,0.0,0.0,3900.0,2.0,65.43,-0.31,14,4,2,1,0,1,2,4,9,4,4,-13.66,average
13.52,Ben_McLemore,4589,20200202,hou,nor,1,14.0,117.0,109.0,1,0.0,23.61666667,1.0,1.0,28.0,0.0,0.0,3500.0,2.0,66.62,0.19,22,0,0,2,0,0,4,6,12,6,8,-14.48,average
11.82,Bruno_Fernando,5881,20200126,atl,was,1,18.0,152.0,133.0,1,1.0,19.46666667,1.0,1.0,29.4,1.0,0.0,3800.0,4.0,62.73,0.37,14,12,0,0,1,2,0,7,9,0,0,-17.58,average
14.42,Cody_Zeller,4614,20200201,cha,sas,0,21.0,90.0,114.0,0,1.0,29.96666667,1.0,1.0,48.4,1.0,0.0,4600.0,5.0,64.93,0.64,14,12,8,2,1,1,0,7,10,0,0,-33.98,top
4.05,Jake_Layman,4997,20191118,min,uta,0,21.0,112.0,102.0,1,1.0,13.85,1.0,1.0,10.2,0.0,0.0,4500.0,3.0,46.94,17.01,6,1,0,0,1,0,0,3,6,0,1,-6.1499999999999995,belowAvg
1.78,Jaxson_Hayes,5891,20200202,nor,hou,0,14.0,109.0,117.0,0,0.0,3.5333333330000003,1.0,1.0,4.4,0.0,0.0,3600.0,5.0,66.62,-0.37,2,2,0,0,0,0,0,1,3,0,0,-2.62,benchPlayer
1.79,Frank_Ntilikina,5219,20200128,nyk,cha,0,19.0,92.0,97.0,0,0.0,3.083333333,1.0,1.0,3.0,0.0,0.0,3700.0,1.0,64.1,2.73,3,0,0,0,0,0,1,1,1,0,0,-1.21,benchPlayer
0.46,Kenrich_Williams,5688,20200106,nor,uta,1,20.0,126.0,128.0,0,0.0,9.1,1.0,1.0,4.5,0.0,0.0,3500.0,3.0,67.57,-0.09,0,0,1,1,0,0,0,0,1,0,0,-4.04,benchPlayer
12.13,Garrett_Temple,4199,20200201,bkn,was,0,20.0,107.0,113.0,0,1.0,36.5,1.0,1.0,29.5,0.0,0.0,3800.0,2.0,65.7,1.46,17,5,1,1,1,1,4,6,14,1,1,-17.369999999999997,average
4.98,Terrence_Ross,4549,20200201,orl,mia,1,19.0,89.0,102.0,0,0.0,30.76666667,1.0,1.0,12.6,0.0,0.0,4500.0,2.0,66.25,0.0,6,3,2,0,0,0,1,2,11,1,1,-7.619999999999999,belowAvg
16.43,Aaron_Gordon,4705,20200201,orl,mia,1,19.0,89.0,102.0,0,1.0,34.16666667,1.0,1.0,37.5,0.0,0.0,5600.0,4.0,66.25,0.0,24,5,1,2,0,0,4,9,20,2,3,-21.07,advanced
0.78,Tyson_Chandler,3307,20200118,hou,lal,1,20.5,115.0,124.0,0,0.0,9.75,1.0,1.0,2.6,0.0,0.0,3500.0,5.0,67.03,-0.3,0,3,0,0,0,1,0,0,0,0,0,-1.82,benchPlayer
1.48,TJ_Leaf,5160,20200120,ind,uta,0,21.0,88.0,118.0,0,0.0,2.75,1.0,1.0,3.2,0.0,0.0,3500.0,4.0,48.03,9.86,2,1,0,0,0,0,0,1,1,0,0,-1.7200000000000002,benchPlayer
15.68,Julius_Randle,4680,20200201,nyk,ind,0,19.0,92.0,85.0,1,1.0,34.81666667,1.0,1.0,45.1,1.0,0.0,7800.0,4.0,63.6,2.37,16,18,3,2,0,3,0,5,14,6,8,-29.42,top
0.0,Javonte_Green,5842,20200201,bos,phi,1,20.5,116.0,95.0,1,0.0,3.266666667,1.0,1.0,0.0,0.0,0.0,3900.0,2.0,65.43,1.22,0,0,0,0,0,0,0,0,0,0,0,0.0,benchPlayer
0.0,Carsen_Edwards,5848,20200130,bos,gsw,1,20.0,119.0,104.0,1,0.0,2.983333333,1.0,1.0,0.0,0.0,0.0,3500.0,1.0,68.17,-0.94,0,0,0,0,0,0,0,0,0,0,0,0.0,benchPlayer
5.36,Bobby_Portis,4841,20200201,nyk,ind,0,19.0,92.0,85.0,1,0.0,22.11666667,1.0,1.0,16.9,0.0,0.0,3600.0,5.0,63.6,2.37,5,7,1,0,1,1,1,2,6,0,0,-11.54,belowAvg
6.34,Duncan_Robinson,5681,20200201,mia,orl,0,19.0,102.0,89.0,1,1.0,22.0,1.0,1.0,13.7,0.0,0.0,4300.0,2.0,66.25,0.25,9,1,3,0,0,1,3,3,7,0,0,-7.359999999999999,belowAvg
8.33,Shake_Milton,5703,20200201,phi,bos,0,20.5,95.0,116.0,0,1.0,29.08333333,1.0,1.0,24.8,0.0,0.0,4300.0,1.0,65.43,-0.31,11,4,0,3,0,0,1,3,8,4,4,-16.47,average
1.38,Dwayne_Bacon,5179,20200128,cha,nyk,1,19.0,97.0,92.0,1,0.0,7.45,1.0,1.0,2.2,0.0,0.0,3700.0,2.0,64.1,0.01,2,1,0,0,0,1,0,1,3,0,0,-0.8200000000000003,benchPlayer
0.16,Rodions_Kurucs,5735,20200131,bkn,chi,1,19.5,133.0,118.0,1,0.0,2.316666667,1.0,1.0,0.5,0.0,0.0,3700.0,4.0,67.71,-0.55,0,0,1,0,0,1,0,0,0,0,0,-0.33999999999999997,benchPlayer
10.96,Chris_Boucher,5117,20200202,tor,chi,1,15.0,129.0,102.0,1,0.0,24.51666667,1.0,1.0,27.5,0.0,0.0,4300.0,4.0,63.1,1.34,15,5,1,2,0,1,1,5,10,4,4,-16.54,average
5.84,Ersan_Ilyasova,3765,20200202,mil,pho,1,14.0,129.0,108.0,1,0.0,14.33333333,1.0,1.0,11.8,0.0,0.0,3600.0,4.0,62.28,1.4,8,4,0,0,0,1,2,3,9,0,0,-5.960000000000001,belowAvg
13.84,Marvin_Bagley,5714,20200120,sac,mia,0,17.0,113.0,118.0,0,1.0,38.4,1.0,1.0,37.0,1.0,0.0,5100.0,4.0,66.89,-7.18,15,15,2,1,0,2,0,7,13,1,1,-23.16,advanced
3.06,Jarred_Vanderbilt,5778,20200202,den,det,0,12.5,123.0,128.0,0,0.0,5.083333333,1.0,1.0,11.2,0.0,0.0,3500.0,3.0,61.82,-6.49,4,1,0,1,1,0,0,2,2,0,0,-8.139999999999999,belowAvg
23.54,Karl-Anthony_Towns,4879,20200201,min,lac,0,15.5,106.0,118.0,0,1.0,36.3,1.0,1.0,53.9,1.0,0.0,10100.0,5.0,66.94,-3.38,32,12,3,0,1,0,2,0,0,8,11,-30.36,top
5.66,Reggie_Bullock,4654,20200201,nyk,ind,0,19.0,92.0,85.0,1,1.0,24.8,1.0,1.0,12.8,0.0,0.0,3800.0,2.0,63.6,2.37,7,4,2,0,0,2,1,2,7,2,2,-7.140000000000001,belowAvg
2.79,Anthony_Tolliver,4049,20200201,sac,lal,1,22.0,113.0,129.0,0,0.0,10.1,1.0,1.0,10.0,0.0,0.0,3500.0,4.0,67.12,-0.28,4,0,0,2,0,0,1,1,2,1,2,-7.21,benchPlayer
14.77,Joe_Harris,4733,20200201,bkn,was,0,20.0,107.0,113.0,0,1.0,30.33333333,1.0,1.0,30.1,0.0,0.0,4400.0,3.0,65.7,1.46,22,3,3,0,0,0,6,8,16,0,0,-15.330000000000002,advanced
0.1,Tyrone_Wallace,5231,20191204,atl,bkn,1,19.5,118.0,130.0,0,0.0,3.95,1.0,1.0,2.0,0.0,0.0,3500.0,1.0,62.46,0.45,0,0,0,1,0,1,0,0,2,0,0,-1.9,benchPlayer
7.29,Markieff_Morris,4453,20200131,det,tor,1,19.0,92.0,105.0,0,0.0,18.66666667,1.0,1.0,19.2,0.0,0.0,3900.0,3.0,64.97,0.32,9,6,0,0,1,0,1,2,7,4,6,-11.91,belowAvg
20.58,Brandon_Ingram,4965,20200202,nor,hou,0,14.0,109.0,117.0,0,1.0,38.18333333,1.0,1.0,42.9,1.0,0.0,7700.0,3.0,66.62,-0.37,28,12,3,0,0,4,5,0,0,3,3,-22.32,top
0.0,Vic_Law,5827,20200127,orl,mia,0,19.5,92.0,113.0,0,0.0,2.516666667,1.0,1.0,0.0,0.0,0.0,3500.0,3.0,66.34,0.03,0,0,0,0,0,0,0,0,1,0,2,0.0,benchPlayer
0.47,James_Ennis,4697,20200201,phi,bos,0,20.5,95.0,116.0,0,0.0,3.8,1.0,1.0,4.2,0.0,0.0,3500.0,3.0,65.43,-0.31,0,1,0,0,1,0,0,0,0,0,0,-3.7300000000000004,benchPlayer
7.42,Ian_Mahinmi,3777,20200201,was,bkn,1,20.0,113.0,107.0,1,1.0,22.15,1.0,1.0,27.7,0.0,0.0,4300.0,5.0,65.7,0.86,8,6,1,1,3,1,0,4,9,0,0,-20.28,average
4.46,Gary_Trent_Jr.,5663,20200201,por,uta,1,22.5,124.0,107.0,1,0.0,24.36666667,1.0,1.0,8.2,0.0,0.0,4000.0,2.0,67.71,-0.36,7,1,0,0,0,0,1,3,9,0,0,-3.7399999999999993,benchPlayer
5.69,Damyean_Dotson,5222,20200201,nyk,ind,0,19.0,92.0,85.0,1,0.0,27.21666667,1.0,1.0,14.2,0.0,0.0,3600.0,2.0,63.6,2.37,8,1,2,1,0,1,2,3,8,0,0,-8.509999999999998,belowAvg
3.67,T.J._Warren,4724,20200201,ind,nyk,1,19.0,85.0,92.0,0,1.0,23.26666667,1.0,1.0,12.2,0.0,0.0,5900.0,3.0,63.6,0.76,5,1,0,2,0,0,0,2,5,1,2,-8.53,belowAvg
10.15,Jerami_Grant,4765,20200202,den,det,0,12.5,123.0,128.0,0,1.0,45.08333333,1.0,1.0,29.8,0.0,0.0,6400.0,4.0,61.82,-6.49,14,4,0,1,3,1,2,5,11,2,2,-19.65,average
10.02,Otto_Porter,4653,20191106,chi,atl,0,19.5,113.0,93.0,1,1.0,11.81666667,1.0,1.0,29.8,0.0,0.0,5000.0,3.0,63.92,1.0,13,4,2,2,1,0,3,5,6,0,0,-19.78,average
1.75,Nigel_Williams-Goss,5833,20200108,uta,nyk,1,21.0,128.0,104.0,1,0.0,3.6,1.0,1.0,4.7,0.0,0.0,3500.0,1.0,46.8,8.24,2,1,1,0,0,0,0,1,2,0,0,-2.95,benchPlayer
1.05,Darius_Bazley,5915,20200131,okc,pho,0,21.0,111.0,107.0,1,0.0,12.8,1.0,1.0,6.9,0.0,0.0,3500.0,3.0,63.28,1.15,0,2,1,1,0,0,0,0,2,0,0,-5.8500000000000005,benchPlayer
9.1,Markelle_Fultz,5131,20200201,orl,mia,1,19.0,89.0,102.0,0,1.0,30.91666667,1.0,1.0,23.8,0.0,0.0,5500.0,1.0,66.25,0.0,11,4,6,1,0,4,0,4,8,3,3,-14.700000000000001,average
1.05,Rodney_Hood,4744,20191206,por,lal,1,22.5,113.0,136.0,0,1.0,8.55,1.0,1.0,6.9,0.0,0.0,4100.0,3.0,65.7,0.39,0,2,1,1,0,0,0,0,1,0,0,-5.8500000000000005,benchPlayer
0.29,Miye_Oni,5836,20191207,uta,mem,1,22.0,126.0,112.0,1,0.0,3.883333333,1.0,1.0,1.2,0.0,0.0,3500.0,2.0,47.39,1.53,0,1,0,0,0,0,0,0,0,0,0,-0.9099999999999999,benchPlayer
13.17,Brook_Lopez,4075,20200202,mil,pho,1,14.0,129.0,108.0,1,1.0,32.88333333,1.0,1.0,50.3,0.0,0.0,5000.0,5.0,62.28,1.4,17,4,1,0,9,0,1,7,16,2,2,-37.129999999999995,top
9.11,Damian_Jones,4933,20200201,atl,dal,0,20.5,100.0,123.0,0,1.0,30.65,1.0,1.0,32.9,0.0,0.0,3800.0,5.0,65.02,-1.05,8,12,1,2,1,0,0,3,6,2,2,-23.79,advanced
9.17,Myles_Turner,4781,20200201,ind,nyk,1,19.0,85.0,92.0,0,1.0,33.63333333,1.0,1.0,21.7,0.0,0.0,5200.0,5.0,63.6,0.76,12,6,1,1,0,2,4,4,5,0,0,-12.53,average
8.6,Evan_Fournier,4468,20200201,orl,mia,1,19.0,89.0,102.0,0,1.0,33.73333333,1.0,1.0,22.2,0.0,0.0,5200.0,2.0,66.25,0.0,12,1,4,2,0,3,2,3,13,4,4,-13.6,average
0.0,Jerome_Robinson,5691,20200201,lac,min,1,15.5,118.0,106.0,1,0.0,2.233333333,1.0,1.0,0.0,0.0,0.0,3500.0,1.0,66.94,-0.42,0,0,0,0,0,0,0,0,0,0,0,0.0,benchPlayer
16.79,Hassan_Whiteside,4324,20200201,por,uta,1,22.5,124.0,107.0,1,1.0,34.78333333,1.0,1.0,52.2,1.0,0.0,8500.0,5.0,67.71,-0.36,17,21,0,1,3,2,0,7,10,3,6,-35.410000000000004,top
1.72,Chimezie_Metu,5680,20200201,sas,cha,1,21.0,114.0,90.0,1,0.0,1.95,1.0,1.0,5.0,0.0,0.0,3500.0,5.0,64.93,-0.36,2,0,2,0,0,0,0,0,0,2,2,-3.2800000000000002,benchPlayer
6.17,Troy_Brown_Jr.,5699,20200201,was,bkn,1,20.0,113.0,107.0,1,0.0,26.81666667,1.0,1.0,14.6,0.0,0.0,5000.0,3.0,65.7,0.86,8,3,2,0,0,0,0,4,11,0,1,-8.43,belowAvg
4.03,Torrey_Craig,5204,20200202,den,det,0,12.5,123.0,128.0,0,1.0,18.95,1.0,1.0,11.6,0.0,0.0,3900.0,2.0,61.82,-6.49,5,3,0,0,1,0,1,2,3,0,1,-7.569999999999999,belowAvg
1.19,Tacko_Fall,5845,20200201,bos,phi,1,20.5,116.0,95.0,1,0.0,2.5333333330000003,1.0,1.0,2.0,0.0,0.0,3500.0,5.0,65.43,1.22,2,0,0,0,0,0,0,1,1,0,0,-0.81,benchPlayer
3.96,Alen_Smailagic,5814,20200114,gsw,dal,1,22.5,97.0,124.0,0,0.0,11.96666667,1.0,1.0,9.7,0.0,0.0,3500.0,4.0,67.62,-0.69,5,1,3,0,0,1,0,2,3,1,1,-5.739999999999999,benchPlayer
13.87,Pascal_Siakam,4929,20200202,tor,chi,1,15.0,129.0,102.0,1,1.0,27.98333333,1.0,1.0,33.3,0.0,0.0,8500.0,3.0,63.1,1.34,17,9,5,0,0,2,0,6,14,5,5,-19.43,advanced
1.65,Wes_Matthews,4164,20200202,mil,pho,1,14.0,129.0,108.0,1,1.0,13.98333333,1.0,1.0,3.7,0.0,0.0,3600.0,2.0,62.28,1.4,2,1,1,0,0,1,0,0,3,2,2,-2.0500000000000003,benchPlayer
5.47,RJ_Barrett,5878,20200116,nyk,pho,1,19.5,98.0,121.0,0,1.0,14.16666667,1.0,1.0,12.6,0.0,0.0,5900.0,2.0,66.89,-0.59,7,3,2,0,0,1,1,2,8,2,4,-7.13,belowAvg
0.63,Chandler_Parsons,4461,20191227,atl,mil,1,19.5,86.0,112.0,0,0.0,10.95,1.0,1.0,4.7,0.0,0.0,3500.0,3.0,63.6,0.68,0,1,1,0,1,1,0,0,4,0,0,-4.07,benchPlayer
11.24,Jevon_Carter,5726,20200202,pho,mil,0,14.0,108.0,129.0,0,0.0,27.36666667,1.0,1.0,31.8,0.0,0.0,3500.0,1.0,62.28,0.98,15,4,2,3,0,0,3,6,10,0,0,-20.560000000000002,advanced
3.24,Amir_Coffey,5800,20200104,lac,mem,1,15.5,114.0,140.0,0,0.0,4.433333333,1.0,1.0,6.5,0.0,0.0,3500.0,4.0,67.3,-0.69,5,0,1,0,0,0,1,2,3,0,0,-3.26,benchPlayer
7.33,Devonte'_Graham,5658,20200201,cha,sas,0,21.0,90.0,114.0,0,1.0,37.16666667,1.0,1.0,23.7,0.0,0.0,6600.0,2.0,64.93,0.64,8,1,9,2,0,5,2,3,11,0,0,-16.369999999999997,average
0.59,Daniel_Gafford,5894,20200202,chi,tor,0,15.0,102.0,129.0,0,0.0,9.066666667,1.0,1.0,-0.8,0.0,0.0,4300.0,4.0,63.1,2.65,1,1,0,0,0,3,0,0,1,1,2,1.3900000000000001,benchPlayer
10.37,De'Andre_Hunter,5879,20200130,atl,phi,1,19.5,127.0,117.0,1,1.0,36.46666667,1.0,1.0,21.4,0.0,0.0,4500.0,3.0,63.33,0.64,15,2,4,0,0,2,2,6,12,1,2,-11.03,average
9.66,Malcolm_Brogdon,5013,20200201,ind,nyk,1,19.0,85.0,92.0,0,1.0,33.25,1.0,1.0,31.4,0.0,0.0,6800.0,1.0,63.6,0.76,8,7,12,0,0,3,0,4,13,0,1,-21.74,advanced
7.75,Tristan_Thompson,4380,20200201,cle,gsw,1,20.0,112.0,131.0,0,1.0,26.31666667,1.0,1.0,27.7,0.0,0.0,4900.0,5.0,63.19,0.86,6,11,3,1,1,2,0,3,9,0,0,-19.95,average
14.91,Zach_LaVine,4706,20200202,chi,tor,0,15.0,102.0,129.0,0,1.0,33.43333333,1.0,1.0,42.9,0.0,0.0,8100.0,2.0,63.1,2.65,18,7,7,3,0,3,0,6,10,6,8,-27.99,top
10.55,Eric_Paschall,5815,20200201,gsw,cle,0,20.0,131.0,112.0,1,0.0,22.16666667,1.0,1.0,20.4,0.0,0.0,4100.0,4.0,63.19,4.07,16,2,2,0,0,1,0,5,8,6,6,-9.849999999999998,average
13.79,Jarrett_Allen,5139,20200201,bkn,was,0,20.0,107.0,113.0,0,1.0,26.96666667,1.0,1.0,44.5,1.0,0.0,6200.0,4.0,65.7,1.46,13,15,5,0,2,0,0,5,6,3,7,-30.71,top
5.39,Kyle_Korver,3547,20200202,mil,pho,1,14.0,129.0,108.0,1,0.0,18.93333333,1.0,1.0,10.2,0.0,0.0,3600.0,2.0,62.28,1.4,8,1,2,0,0,2,2,3,5,0,0,-4.81,belowAvg
5.7,Lonnie_Walker,5756,20200201,sas,cha,1,21.0,114.0,90.0,1,0.0,19.26666667,1.0,1.0,18.6,0.0,0.0,3500.0,2.0,64.93,-0.36,6,3,4,1,0,0,0,3,6,0,0,-12.900000000000002,belowAvg
0.0,Frank_Kaminsky,4778,20191228,pho,sac,0,21.0,112.0,110.0,1,0.0,6.8,1.0,1.0,0.0,0.0,0.0,3700.0,4.0,66.98,-2.91,0,0,0,0,0,0,0,0,1,0,0,0.0,benchPlayer
1.68,Maurice_Harkless,4530,20200201,lac,min,1,15.5,118.0,106.0,1,1.0,15.91666667,1.0,1.0,3.4,0.0,0.0,3800.0,3.0,66.94,-0.42,2,2,0,0,0,1,0,1,1,0,0,-1.72,benchPlayer
17.16,Danilo_Gallinari,4082,20200131,okc,pho,0,21.0,111.0,107.0,1,1.0,32.28333333,1.0,1.0,30.8,0.0,0.0,6200.0,3.0,63.28,1.15,27,4,0,0,0,1,1,9,17,8,9,-13.64,advanced
1.09,Charlie_Brown,5882,20200201,atl,dal,0,20.5,100.0,123.0,0,0.0,3.3,1.0,1.0,1.0,0.0,0.0,3500.0,2.0,65.02,-1.05,2,0,0,0,0,1,0,1,2,0,0,0.09000000000000008,benchPlayer
2.48,Edmond_Sumner,5144,20200126,ind,por,0,21.0,129.0,139.0,0,0.0,7.85,1.0,1.0,3.2,0.0,0.0,3500.0,1.0,66.94,-3.6,4,1,0,0,0,2,0,2,4,0,0,-0.7200000000000002,benchPlayer
7.35,Jordan_Clarkson,4668,20200201,uta,por,0,22.5,107.0,124.0,0,0.0,22.68333333,1.0,1.0,12.2,0.0,0.0,4500.0,2.0,67.71,-15.62,12,1,0,0,0,1,4,4,14,0,0,-4.85,belowAvg
0.48,Hamidou_Diallo,5737,20200131,okc,pho,0,21.0,111.0,107.0,1,0.0,11.33333333,1.0,1.0,1.4,0.0,0.0,3500.0,2.0,63.28,1.15,0,2,0,0,0,1,0,0,3,0,0,-0.9199999999999999,benchPlayer
0.0,Max_Strus,5847,20191129,chi,por,0,22.0,103.0,107.0,0,0.0,1.316666667,1.0,1.0,0.0,0.0,0.0,3500.0,3.0,66.07,-2.3,0,0,0,0,0,0,0,0,0,0,0,0.0,benchPlayer
7.91,Terry_Rozier,4823,20200201,cha,sas,0,21.0,90.0,114.0,0,1.0,34.96666667,1.0,1.0,17.5,0.0,0.0,6900.0,1.0,64.93,0.64,10,5,3,0,0,3,2,3,12,2,2,-9.59,belowAvg
4.66,Rui_Hachimura,5868,20191216,was,det,0,19.0,133.0,119.0,1,1.0,17.01666667,1.0,1.0,8.4,0.0,0.0,6800.0,4.0,64.38,1.0,7,2,0,0,0,1,0,3,4,1,1,-3.74,benchPlayer
9.6,P.J._Washington,5854,20200130,cha,was,0,19.0,107.0,121.0,0,1.0,22.68333333,1.0,1.0,19.7,0.0,0.0,5300.0,4.0,67.94,-3.83,15,1,1,1,0,1,0,7,10,1,4,-10.1,belowAvg
21.18,Kawhi_Leonard,4404,20200201,lac,min,1,15.5,118.0,106.0,1,1.0,23.56666667,1.0,1.0,43.2,0.0,0.0,10400.0,4.0,66.94,-0.42,31,6,4,0,0,1,4,9,21,9,10,-22.020000000000003,top
1.73,Caleb_Swanigan,5178,20200201,por,uta,1,22.5,124.0,107.0,1,0.0,12.98333333,1.0,1.0,8.2,0.0,0.0,3500.0,4.0,67.71,-0.36,0,6,0,0,1,2,0,0,0,0,0,-6.469999999999999,benchPlayer
12.87,Michael_Porter,5698,20200131,den,mil,0,21.0,127.0,115.0,1,0.0,25.13333333,1.0,1.0,37.7,1.0,0.0,4800.0,4.0,64.88,-13.4,15,11,1,1,2,1,1,5,11,4,4,-24.830000000000005,advanced
10.43,Kemba_Walker,4440,20200130,bos,gsw,1,20.0,119.0,104.0,1,1.0,31.0,1.0,1.0,29.3,0.0,0.0,7900.0,1.0,68.17,-0.94,13,4,5,2,0,2,2,5,13,1,2,-18.87,average
2.01,John_Konchar,5839,20200131,mem,nor,0,20.0,111.0,139.0,0,0.0,8.333333332999999,1.0,1.0,6.2,0.0,0.0,3500.0,2.0,67.16,-1.3,2,1,2,0,0,0,0,1,2,0,0,-4.19,benchPlayer
5.2,Mike_Scott,4488,20200201,phi,bos,0,20.5,95.0,116.0,0,0.0,17.33333333,1.0,1.0,12.5,0.0,0.0,3500.0,4.0,65.43,-0.31,6,5,1,0,0,1,0,2,6,2,2,-7.3,belowAvg
2.64,Nicolo_Melli,5889,20200202,nor,hou,0,14.0,109.0,117.0,0,0.0,12.15,1.0,1.0,11.8,0.0,0.0,3500.0,4.0,66.62,-0.37,2,4,0,1,1,1,0,1,4,0,0,-9.16,belowAvg
