ID,Player_name,Date,Team,Opp,H/A,GTime(ET),Team pts,Opp pts,Win-Lose,Start,Mins_played,GP,active,FDP,DoubleD,TripleD,FD Sal,FD pos,ADI,VMI,pt,rb,as,st,bl,to,trey,FGM,FGA,FTM,FTA
5740,Donte_DiVincenzo,20200128,mil,was,1,20.0,151.0,131.0,1,0.0,22.45,1.0,1.0,27.4,0.0,0.0,4500.0,2.0,65.02,-0.41,16,7,2,0,0,0,3,6,9,1,2
5740,Donte_DiVincenzo,20200124,mil,cha,0,15.0,116.0,103.0,1,0.0,25.6,1.0,1.0,27.4,0.0,0.0,4500.0,2.0,63.69,2.68,8,7,2,2,1,1,1,3,4,1,2
5740,Donte_DiVincenzo,20200120,mil,chi,1,17.0,111.0,98.0,1,0.0,20.9,1.0,1.0,18.4,0.0,0.0,4200.0,2.0,66.98,-0.61,4,7,4,1,0,3,0,2,6,0,2
5740,Donte_DiVincenzo,20200118,mil,bkn,0,18.0,117.0,97.0,1,0.0,25.6,1.0,1.0,28.2,0.0,0.0,4200.0,2.0,66.62,-0.53,11,6,2,2,1,2,1,5,10,0,0
5740,Donte_DiVincenzo,20200116,mil,bos,1,20.0,128.0,123.0,1,0.0,27.76666667,1.0,1.0,30.1,0.0,0.0,4200.0,2.0,67.89,-1.8,19,3,1,2,0,0,4,6,11,3,3
5740,Donte_DiVincenzo,20200114,mil,nyk,1,20.0,128.0,102.0,1,0.0,16.56666667,1.0,1.0,21.6,0.0,0.0,4600.0,2.0,64.79,0.76,9,3,4,0,2,3,1,4,8,0,0
5740,Donte_DiVincenzo,20200111,mil,por,0,22.0,122.0,101.0,1,0.0,23.68333333,1.0,1.0,24.6,0.0,0.0,4200.0,2.0,66.94,-0.46,10,3,2,3,0,1,2,4,8,0,0
5740,Donte_DiVincenzo,20200110,mil,sac,0,22.0,127.0,106.0,1,0.0,23.65,1.0,1.0,32.1,0.0,0.0,4100.0,2.0,67.53,-1.87,18,3,1,3,0,0,4,7,13,0,0
5740,Donte_DiVincenzo,20200108,mil,gsw,0,22.0,107.0,98.0,1,0.0,24.81666667,1.0,1.0,25.0,0.0,0.0,4300.0,2.0,67.25,-2.83,8,5,4,2,0,1,0,3,9,2,2
5740,Donte_DiVincenzo,20200106,mil,sas,0,20.5,104.0,126.0,0,0.0,26.65,1.0,1.0,24.3,0.0,0.0,4200.0,2.0,64.97,-1.37,16,4,1,1,0,1,2,6,12,2,3
5740,Donte_DiVincenzo,20200101,mil,min,1,20.0,106.0,104.0,1,1.0,24.48333333,1.0,1.0,21.6,0.0,0.0,4400.0,2.0,62.32,0.56,6,8,2,1,0,0,0,2,3,2,2
5740,Donte_DiVincenzo,20191230,mil,chi,0,20.0,123.0,102.0,1,1.0,25.3,1.0,1.0,13.0,0.0,0.0,4800.0,2.0,62.41,1.92,2,5,4,0,0,1,0,1,4,0,0
5740,Donte_DiVincenzo,20191228,mil,orl,1,20.5,111.0,100.0,1,1.0,26.45,1.0,1.0,20.3,0.0,0.0,4900.0,2.0,64.29,0.04,7,9,5,0,0,5,1,3,5,0,0
5740,Donte_DiVincenzo,20191227,mil,atl,0,19.5,112.0,86.0,1,1.0,22.7,1.0,1.0,26.4,0.0,0.0,4900.0,2.0,63.6,2.44,10,2,2,3,1,1,0,3,8,4,4
5740,Donte_DiVincenzo,20191225,mil,phi,0,14.5,109.0,121.0,0,1.0,26.28333333,1.0,1.0,18.8,0.0,0.0,5100.0,2.0,67.35,-1.44,6,4,2,2,0,1,0,3,5,0,0
5740,Donte_DiVincenzo,20191222,mil,ind,1,19.0,117.0,89.0,1,1.0,24.66666667,1.0,1.0,25.3,0.0,0.0,5300.0,2.0,64.74,1.17,4,4,3,2,2,0,0,2,7,0,0
5740,Donte_DiVincenzo,20191221,mil,nyk,0,19.5,123.0,102.0,1,1.0,25.43333333,1.0,1.0,27.9,0.0,0.0,5300.0,2.0,68.81,-3.94,13,7,1,1,1,1,3,5,8,0,0
5740,Donte_DiVincenzo,20191219,mil,lal,1,20.0,111.0,104.0,1,1.0,27.11666667,1.0,1.0,26.2,0.0,0.0,5400.0,2.0,65.75,-0.88,5,6,6,2,0,1,1,2,7,0,0
5740,Donte_DiVincenzo,20191216,mil,dal,1,20.0,116.0,120.0,0,1.0,29.55,1.0,1.0,41.5,0.0,0.0,4000.0,2.0,64.79,-0.64,5,10,9,3,1,1,0,2,8,1,2
5740,Donte_DiVincenzo,20191214,mil,cle,1,20.5,125.0,108.0,1,1.0,25.16666667,1.0,1.0,35.0,0.0,0.0,3800.0,2.0,63.33,0.8,15,5,4,3,0,1,1,6,8,2,2
5740,Donte_DiVincenzo,20191213,mil,mem,0,20.0,127.0,114.0,1,0.0,19.0,1.0,1.0,14.9,0.0,0.0,3700.0,2.0,64.38,0.53,6,2,3,1,0,1,0,2,4,2,2
5740,Donte_DiVincenzo,20191211,mil,nor,1,21.5,127.0,112.0,1,0.0,23.8,1.0,1.0,8.1,0.0,0.0,3700.0,2.0,66.84,-1.94,3,3,3,0,0,3,1,1,4,0,0
5740,Donte_DiVincenzo,20191209,mil,orl,1,20.0,110.0,101.0,1,0.0,20.26666667,1.0,1.0,17.9,0.0,0.0,4200.0,2.0,62.51,1.42,12,2,1,1,0,1,2,5,8,0,0
5740,Donte_DiVincenzo,20191206,mil,lac,1,20.5,119.0,91.0,1,0.0,22.15,1.0,1.0,28.5,0.0,0.0,4000.0,2.0,66.16,-1.61,11,5,1,4,0,2,1,2,7,6,6
5740,Donte_DiVincenzo,20191204,mil,det,0,19.0,127.0,103.0,1,0.0,21.56666667,1.0,1.0,18.7,0.0,0.0,4500.0,2.0,62.78,1.02,6,6,3,1,0,2,0,2,6,2,2
5740,Donte_DiVincenzo,20191202,mil,nyk,1,20.0,132.0,88.0,1,0.0,19.4,1.0,1.0,22.9,0.0,0.0,4600.0,2.0,64.47,-0.67,11,2,1,2,1,1,2,4,10,1,2
5740,Donte_DiVincenzo,20191130,mil,cha,1,20.0,137.0,96.0,1,1.0,19.73333333,1.0,1.0,19.2,0.0,0.0,4700.0,2.0,62.23,1.52,10,6,0,1,0,1,2,4,6,0,0
5740,Donte_DiVincenzo,20191129,mil,cle,0,19.5,119.0,110.0,1,1.0,26.33333333,1.0,1.0,25.0,0.0,0.0,4700.0,2.0,65.47,-1.86,11,5,2,2,0,1,3,3,8,2,4
5740,Donte_DiVincenzo,20191127,mil,atl,1,20.0,111.0,102.0,1,1.0,27.88333333,1.0,1.0,22.2,0.0,0.0,5000.0,2.0,64.2,-0.59,12,6,2,0,0,0,0,5,10,2,2
5740,Donte_DiVincenzo,20191125,mil,uta,1,20.0,122.0,118.0,1,1.0,33.46666667,1.0,1.0,19.0,0.0,0.0,5100.0,2.0,62.73,0.45,6,5,2,2,0,2,0,2,10,2,2
5740,Donte_DiVincenzo,20191123,mil,det,1,20.5,104.0,90.0,1,1.0,23.91666667,1.0,1.0,23.4,0.0,0.0,5200.0,2.0,63.1,0.37,6,7,2,2,0,0,0,3,9,0,0
5740,Donte_DiVincenzo,20191121,mil,por,1,20.0,137.0,129.0,1,1.0,27.28333333,1.0,1.0,27.7,0.0,0.0,5000.0,2.0,63.6,0.04,16,6,1,1,0,0,2,7,15,0,0
5740,Donte_DiVincenzo,20191120,mil,atl,0,19.5,135.0,127.0,1,1.0,24.56666667,1.0,1.0,25.5,0.0,0.0,5000.0,2.0,63.51,0.85,11,5,3,2,0,2,2,4,9,1,2
5740,Donte_DiVincenzo,20191118,mil,chi,0,20.0,115.0,101.0,1,1.0,28.71666667,1.0,1.0,34.8,0.0,0.0,4100.0,2.0,63.47,1.38,15,4,4,3,0,0,3,5,9,2,2
5740,Donte_DiVincenzo,20191116,mil,ind,0,19.0,102.0,83.0,1,1.0,24.06666667,1.0,1.0,25.3,0.0,0.0,4100.0,2.0,65.43,-2.88,14,4,1,2,0,1,2,6,9,0,0
5740,Donte_DiVincenzo,20191114,mil,chi,1,20.0,124.0,115.0,1,1.0,24.03333333,1.0,1.0,13.0,0.0,0.0,3700.0,2.0,65.43,-2.88,4,5,2,1,0,3,0,2,5,0,0
5740,Donte_DiVincenzo,20191110,mil,okc,0,19.0,121.0,119.0,1,0.0,8.833333332999999,1.0,1.0,12.7,0.0,0.0,3500.0,2.0,62.46,-4.2,2,1,1,3,0,1,0,1,3,0,0
5740,Donte_DiVincenzo,20191108,mil,uta,0,21.0,100.0,103.0,0,0.0,13.68333333,1.0,1.0,5.6,0.0,0.0,3500.0,2.0,48.44,16.25,0,3,0,1,0,1,0,0,4,0,0
5740,Donte_DiVincenzo,20191106,mil,lac,0,22.0,129.0,124.0,1,0.0,13.63333333,1.0,1.0,1.9,0.0,0.0,3800.0,2.0,65.7,-1.28,0,2,1,0,0,2,0,0,2,0,0
5740,Donte_DiVincenzo,20191104,mil,min,0,20.0,134.0,106.0,1,0.0,20.25,1.0,1.0,30.9,0.0,0.0,3800.0,2.0,63.78,1.75,17,7,1,1,1,2,3,6,11,2,4
5740,Donte_DiVincenzo,20191102,mil,tor,1,20.0,115.0,105.0,1,0.0,21.48333333,1.0,1.0,17.3,0.0,0.0,3500.0,2.0,64.79,0.74,8,4,1,1,0,0,2,3,8,0,0
5740,Donte_DiVincenzo,20191101,mil,orl,0,19.0,123.0,91.0,1,0.0,17.36666667,1.0,1.0,31.1,0.0,0.0,3500.0,2.0,66.75,-1.06,14,3,3,2,1,0,4,5,11,0,0
5740,Donte_DiVincenzo,20191028,mil,cle,1,20.0,129.0,112.0,1,0.0,2.233333333,1.0,1.0,-1.0,0.0,0.0,3500.0,2.0,64.61,-0.28,0,0,0,0,0,1,0,0,0,0,0
4616,Kentavious_Caldwell-Pope,20200201,lal,sac,0,22.0,129.0,113.0,1,0.0,25.88333333,1.0,1.0,19.4,0.0,0.0,3800.0,2.0,67.12,-0.68,15,2,2,0,0,1,3,4,7,4,5
4616,Kentavious_Caldwell-Pope,20200131,lal,por,1,22.5,119.0,127.0,0,0.0,21.18333333,1.0,1.0,13.7,0.0,0.0,3700.0,2.0,67.03,-0.59,8,1,1,1,0,0,1,3,7,1,2
4616,Kentavious_Caldwell-Pope,20200125,lal,phi,0,20.5,91.0,108.0,0,0.0,32.68333333,1.0,1.0,14.4,0.0,0.0,4000.0,2.0,65.38,2.43,7,2,2,1,0,1,1,3,4,0,0
4616,Kentavious_Caldwell-Pope,20200123,lal,bkn,0,20.0,128.0,113.0,1,0.0,28.16666667,1.0,1.0,12.9,0.0,0.0,4100.0,2.0,68.17,-0.53,11,2,1,0,0,2,3,3,5,2,3
4616,Kentavious_Caldwell-Pope,20200122,lal,nyk,0,19.5,100.0,92.0,1,0.0,26.31666667,1.0,1.0,19.8,0.0,0.0,4000.0,2.0,68.58,-1.63,13,4,2,0,0,1,3,5,10,0,0
4616,Kentavious_Caldwell-Pope,20200120,lal,bos,0,19.5,107.0,139.0,0,0.0,21.31666667,1.0,1.0,11.2,0.0,0.0,4000.0,2.0,67.67,-1.31,7,1,0,0,1,0,1,3,8,0,0
4616,Kentavious_Caldwell-Pope,20200118,lal,hou,0,20.5,124.0,115.0,1,0.0,33.55,1.0,1.0,37.6,0.0,0.0,4000.0,2.0,67.03,-1.29,20,3,4,2,1,1,1,7,14,5,5
4616,Kentavious_Caldwell-Pope,20200115,lal,orl,1,22.5,118.0,119.0,0,0.0,28.75,1.0,1.0,30.7,0.0,0.0,3800.0,2.0,65.7,0.04,17,6,3,1,0,1,3,6,12,2,2
4616,Kentavious_Caldwell-Pope,20200113,lal,cle,1,22.5,128.0,99.0,1,0.0,26.15,1.0,1.0,19.7,0.0,0.0,3700.0,2.0,66.34,-1.27,9,1,5,1,0,1,1,2,7,4,4
4616,Kentavious_Caldwell-Pope,20200111,lal,okc,0,20.0,125.0,110.0,1,1.0,28.43333333,1.0,1.0,16.1,0.0,0.0,3700.0,2.0,63.56,1.23,11,3,1,0,0,0,2,4,6,1,1
4616,Kentavious_Caldwell-Pope,20200110,lal,dal,0,21.75,129.0,114.0,1,0.0,24.11666667,1.0,1.0,19.1,0.0,0.0,3600.0,2.0,62.64,3.84,8,3,1,1,1,0,1,2,6,3,4
4616,Kentavious_Caldwell-Pope,20200107,lal,nyk,1,22.5,117.0,87.0,1,0.0,18.41666667,1.0,1.0,18.2,0.0,0.0,3600.0,2.0,66.07,0.41,15,1,0,1,0,1,3,5,7,2,2
4616,Kentavious_Caldwell-Pope,20200105,lal,det,1,22.0,106.0,99.0,1,0.0,25.8,1.0,1.0,13.5,0.0,0.0,3800.0,2.0,67.12,-0.36,10,0,1,1,0,1,2,4,10,0,0
4616,Kentavious_Caldwell-Pope,20200103,lal,nor,1,22.5,123.0,113.0,1,0.0,26.4,1.0,1.0,7.9,0.0,0.0,3800.0,2.0,67.12,-0.72,5,2,1,0,0,1,0,1,7,3,4
4616,Kentavious_Caldwell-Pope,20200101,lal,pho,1,22.5,117.0,107.0,1,0.0,24.95,1.0,1.0,12.6,0.0,0.0,4300.0,2.0,65.75,0.35,3,3,2,1,0,0,1,1,4,0,0
4616,Kentavious_Caldwell-Pope,20191229,lal,dal,1,21.5,108.0,95.0,1,0.0,25.01666667,1.0,1.0,28.6,0.0,0.0,4000.0,2.0,66.25,0.18,19,3,2,1,1,3,4,5,9,5,6
4616,Kentavious_Caldwell-Pope,20191228,lal,por,0,22.0,128.0,120.0,1,0.0,32.21666667,1.0,1.0,21.4,0.0,0.0,4000.0,2.0,67.3,-1.74,13,2,2,0,1,0,3,4,7,2,2
4616,Kentavious_Caldwell-Pope,20191225,lal,lac,1,20.0,106.0,111.0,0,0.0,28.8,1.0,1.0,24.4,0.0,0.0,3900.0,2.0,65.38,0.18,13,2,2,1,1,0,2,5,8,1,2
4616,Kentavious_Caldwell-Pope,20191222,lal,den,1,21.5,104.0,128.0,0,0.0,25.08333333,1.0,1.0,13.6,0.0,0.0,3900.0,2.0,65.43,0.12,6,3,2,1,0,2,2,2,4,0,0
4616,Kentavious_Caldwell-Pope,20191219,lal,mil,0,20.0,104.0,111.0,0,1.0,34.33333333,1.0,1.0,25.7,0.0,0.0,3900.0,2.0,65.75,-1.2,18,1,3,1,0,1,2,7,12,2,2
4616,Kentavious_Caldwell-Pope,20191217,lal,ind,0,19.0,102.0,105.0,0,1.0,28.01666667,1.0,1.0,19.3,0.0,0.0,4000.0,2.0,64.56,0.48,10,4,1,1,0,0,1,4,10,1,1
4616,Kentavious_Caldwell-Pope,20191215,lal,atl,0,18.0,101.0,96.0,1,1.0,26.86666667,1.0,1.0,19.6,0.0,0.0,4000.0,2.0,62.96,3.63,11,3,2,1,0,1,0,4,11,3,5
4616,Kentavious_Caldwell-Pope,20191213,lal,mia,0,19.0,113.0,110.0,1,1.0,30.33333333,1.0,1.0,22.6,0.0,0.0,4000.0,2.0,66.34,0.24,15,3,4,0,0,2,1,6,9,2,4
4616,Kentavious_Caldwell-Pope,20191211,lal,orl,0,19.0,96.0,87.0,1,1.0,31.36666667,1.0,1.0,22.0,0.0,0.0,4000.0,2.0,67.53,-3.52,15,0,0,3,0,2,4,5,10,1,1
4616,Kentavious_Caldwell-Pope,20191208,lal,min,1,21.5,142.0,125.0,1,1.0,28.3,1.0,1.0,17.9,0.0,0.0,4000.0,2.0,65.98,-1.97,9,2,5,0,0,1,1,3,7,2,2
4616,Kentavious_Caldwell-Pope,20191206,lal,por,0,22.5,136.0,113.0,1,1.0,27.01666667,1.0,1.0,15.5,0.0,0.0,4000.0,2.0,65.7,-13.38,5,0,5,1,0,0,1,1,3,2,2
4616,Kentavious_Caldwell-Pope,20191204,lal,uta,0,21.0,121.0,96.0,1,1.0,24.53333333,1.0,1.0,18.2,0.0,0.0,4000.0,2.0,47.12,10.75,14,1,0,0,1,0,2,5,8,2,2
4616,Kentavious_Caldwell-Pope,20191203,lal,den,0,21.0,105.0,96.0,1,1.0,32.43333333,1.0,1.0,18.1,0.0,0.0,4000.0,2.0,45.48,20.78,4,3,3,3,0,3,0,2,5,0,0
4616,Kentavious_Caldwell-Pope,20191201,lal,dal,1,16.0,100.0,114.0,0,1.0,23.65,1.0,1.0,15.6,0.0,0.0,4000.0,2.0,66.3,-0.04,7,3,2,1,0,1,1,3,7,0,0
4616,Kentavious_Caldwell-Pope,20191129,lal,was,1,22.5,125.0,103.0,1,1.0,28.65,1.0,1.0,12.1,0.0,0.0,4000.0,2.0,65.89,0.22,4,3,3,0,0,0,0,2,6,0,0
4616,Kentavious_Caldwell-Pope,20191127,lal,nor,0,21.5,114.0,110.0,1,1.0,28.81666667,1.0,1.0,12.2,0.0,0.0,4000.0,2.0,67.71,-3.65,5,1,2,0,1,0,1,2,8,0,0
4616,Kentavious_Caldwell-Pope,20191125,lal,sas,0,20.5,114.0,104.0,1,1.0,28.36666667,1.0,1.0,23.7,0.0,0.0,3800.0,2.0,62.46,2.27,14,1,1,2,1,2,3,5,7,1,2
4616,Kentavious_Caldwell-Pope,20191123,lal,mem,0,20.0,109.0,108.0,1,1.0,29.45,1.0,1.0,17.9,0.0,0.0,4000.0,2.0,65.02,-0.53,12,2,1,1,0,1,3,3,6,3,4
4616,Kentavious_Caldwell-Pope,20191122,lal,okc,0,20.0,130.0,127.0,1,1.0,31.55,1.0,1.0,28.0,0.0,0.0,3800.0,2.0,63.69,1.47,17,5,2,1,0,1,4,5,9,3,3
4616,Kentavious_Caldwell-Pope,20191119,lal,okc,1,22.5,112.0,107.0,1,1.0,33.03333333,1.0,1.0,20.8,0.0,0.0,3700.0,2.0,64.15,1.01,13,4,2,0,0,0,3,5,9,0,0
4616,Kentavious_Caldwell-Pope,20191117,lal,atl,1,21.5,122.0,101.0,1,1.0,20.73333333,1.0,1.0,15.7,0.0,0.0,3700.0,2.0,65.66,0.18,13,1,1,1,0,3,0,6,8,1,1
4616,Kentavious_Caldwell-Pope,20191115,lal,sac,1,22.5,99.0,97.0,1,1.0,24.58333333,1.0,1.0,21.6,0.0,0.0,3500.0,2.0,65.98,-0.41,16,3,0,1,0,1,3,6,10,1,1
4616,Kentavious_Caldwell-Pope,20191113,lal,gsw,1,22.0,120.0,94.0,1,0.0,18.83333333,1.0,1.0,14.1,0.0,0.0,3500.0,2.0,65.79,-0.99,6,3,1,1,0,0,0,3,9,0,0
4616,Kentavious_Caldwell-Pope,20191112,lal,pho,0,21.0,123.0,115.0,1,0.0,8.466666667,1.0,1.0,2.0,0.0,0.0,3500.0,2.0,62.41,3.48,2,0,0,0,0,0,0,1,1,0,0
4616,Kentavious_Caldwell-Pope,20191110,lal,tor,1,21.5,104.0,113.0,0,0.0,4.166666667,1.0,1.0,1.2,0.0,0.0,3700.0,2.0,65.66,0.23,0,1,0,0,0,0,0,0,2,0,0
4616,Kentavious_Caldwell-Pope,20191108,lal,mia,1,22.5,95.0,80.0,1,0.0,17.9,1.0,1.0,11.9,0.0,0.0,3700.0,2.0,66.16,-0.33,2,2,3,1,0,0,0,1,6,0,0
4616,Kentavious_Caldwell-Pope,20191105,lal,chi,0,20.0,118.0,112.0,1,1.0,21.26666667,1.0,1.0,14.1,0.0,0.0,3800.0,2.0,65.79,-0.77,8,3,1,1,0,2,1,3,7,1,2
4616,Kentavious_Caldwell-Pope,20191103,lal,sas,0,19.0,103.0,96.0,1,0.0,28.41666667,1.0,1.0,17.2,0.0,0.0,3800.0,2.0,64.29,1.1,14,1,0,1,0,1,2,5,9,2,2
4616,Kentavious_Caldwell-Pope,20191101,lal,dal,0,21.5,119.0,110.0,1,0.0,20.66666667,1.0,1.0,2.5,0.0,0.0,3600.0,2.0,65.25,0.12,2,0,1,0,0,1,0,1,5,0,0
4616,Kentavious_Caldwell-Pope,20191029,lal,mem,1,22.5,120.0,91.0,1,0.0,28.58333333,1.0,1.0,26.7,0.0,0.0,3600.0,2.0,65.34,0.03,13,6,3,0,1,1,0,6,11,1,1
4616,Kentavious_Caldwell-Pope,20191027,lal,cha,1,21.5,120.0,101.0,1,0.0,18.58333333,1.0,1.0,16.2,0.0,0.0,3600.0,2.0,64.88,0.55,10,1,2,1,0,1,2,4,8,0,0
4616,Kentavious_Caldwell-Pope,20191025,lal,uta,1,22.5,95.0,86.0,1,0.0,20.73333333,1.0,1.0,10.9,0.0,0.0,3700.0,2.0,65.7,0.03,1,2,1,2,0,0,0,0,6,1,2
4616,Kentavious_Caldwell-Pope,20191022,lal,lac,0,22.5,102.0,112.0,0,0.0,27.38333333,1.0,1.0,7.1,0.0,0.0,3900.0,2.0,65.7,0.32,0,3,3,0,0,1,0,0,3,0,0
5828,DaQuan_Jeffries,20200122,sac,det,0,19.0,106.0,127.0,0,0.0,1.533333333,1.0,1.0,0.0,0.0,0.0,3500.0,3.0,65.57,-4.0,0,0,0,0,0,0,0,0,2,0,0
5828,DaQuan_Jeffries,20191122,sac,bkn,0,19.5,97.0,116.0,0,0.0,9.316666667,1.0,1.0,4.7,0.0,0.0,3500.0,3.0,66.16,-0.32,2,1,1,0,0,0,0,1,1,0,0
5828,DaQuan_Jeffries,20191115,sac,lal,0,22.5,97.0,99.0,0,0.0,1.55,1.0,1.0,0.0,0.0,0.0,3500.0,3.0,65.98,-0.12,0,0,0,0,0,0,0,0,0,0,0
4694,Shabazz_Napier,20200201,min,lac,0,15.5,106.0,118.0,0,1.0,34.73333333,1.0,1.0,32.8,1.0,0.0,6000.0,1.0,66.94,-3.38,11,4,10,2,0,4,1,4,11,2,2
4694,Shabazz_Napier,20200127,min,sac,1,20.0,129.0,133.0,0,1.0,31.03333333,1.0,1.0,36.2,0.0,0.0,5300.0,1.0,63.97,-0.41,10,6,8,2,1,2,2,3,6,2,6
4694,Shabazz_Napier,20200125,min,okc,1,20.0,104.0,113.0,0,1.0,32.0,1.0,1.0,44.5,1.0,1.0,4800.0,1.0,63.37,0.18,10,10,13,2,0,3,2,4,6,0,0
4694,Shabazz_Napier,20200124,min,hou,1,20.0,124.0,131.0,0,1.0,24.48333333,1.0,1.0,21.5,0.0,0.0,4900.0,1.0,63.6,0.66,9,5,5,1,0,4,1,3,4,2,2
4694,Shabazz_Napier,20200122,min,chi,0,20.0,110.0,117.0,0,1.0,30.81666667,1.0,1.0,35.9,0.0,0.0,4600.0,1.0,65.2,-0.06,16,7,5,2,0,2,2,5,6,4,4
4694,Shabazz_Napier,20200120,min,den,1,20.0,100.0,107.0,0,1.0,28.86666667,1.0,1.0,26.6,0.0,0.0,4800.0,1.0,66.57,-1.43,6,3,8,2,0,1,2,2,8,0,0
4694,Shabazz_Napier,20200118,min,tor,1,20.0,112.0,122.0,0,1.0,26.16666667,1.0,1.0,16.8,0.0,0.0,4800.0,1.0,64.29,0.42,2,4,6,1,0,2,0,1,4,0,0
4694,Shabazz_Napier,20200117,min,ind,0,19.0,114.0,116.0,0,1.0,29.98333333,1.0,1.0,27.9,0.0,0.0,5000.0,1.0,66.2,-1.79,12,2,9,1,0,3,2,4,8,2,2
4694,Shabazz_Napier,20200115,min,ind,1,20.0,99.0,104.0,0,1.0,28.73333333,1.0,1.0,15.9,0.0,0.0,4100.0,1.0,65.34,-0.93,4,2,9,0,0,4,0,1,5,2,2
4694,Shabazz_Napier,20200113,min,okc,1,20.0,104.0,117.0,0,1.0,26.7,1.0,1.0,28.0,0.0,0.0,3800.0,1.0,63.42,0.79,16,5,4,0,0,0,3,4,10,5,7
4694,Shabazz_Napier,20200111,min,hou,0,17.0,109.0,139.0,0,1.0,20.45,1.0,1.0,5.9,0.0,0.0,4400.0,1.0,66.52,-2.45,3,2,3,0,0,4,0,1,7,1,2
4694,Shabazz_Napier,20200109,min,por,1,20.0,116.0,102.0,1,1.0,20.43333333,1.0,1.0,16.4,0.0,0.0,4900.0,1.0,62.83,1.24,9,2,4,0,0,1,1,2,5,4,4
4694,Shabazz_Napier,20200107,min,mem,0,20.0,112.0,119.0,0,1.0,24.5,1.0,1.0,16.6,0.0,0.0,6500.0,1.0,66.66,-3.89,6,3,4,1,0,2,1,2,10,1,1
4694,Shabazz_Napier,20200105,min,cle,0,19.5,118.0,103.0,1,1.0,30.08333333,1.0,1.0,35.9,0.0,0.0,5600.0,1.0,63.42,-1.21,21,2,7,1,0,1,2,8,10,3,3
4694,Shabazz_Napier,20200102,min,gsw,1,20.0,99.0,84.0,1,1.0,33.08333333,1.0,1.0,39.1,0.0,0.0,5000.0,1.0,61.91,0.3,20,3,7,2,1,4,2,7,9,4,6
4694,Shabazz_Napier,20200101,min,mil,0,20.0,104.0,106.0,0,1.0,31.11666667,1.0,1.0,34.7,0.0,0.0,4800.0,1.0,62.32,0.25,22,6,3,0,1,2,4,7,13,4,4
4694,Shabazz_Napier,20191230,min,bkn,1,20.0,122.0,115.0,1,1.0,34.33333333,1.0,1.0,41.6,0.0,0.0,4600.0,1.0,61.46,1.11,24,3,8,2,0,4,3,8,18,5,7
4694,Shabazz_Napier,20191228,min,cle,1,20.0,88.0,94.0,0,1.0,22.53333333,1.0,1.0,14.9,0.0,0.0,4700.0,1.0,62.69,1.34,9,2,3,1,0,4,1,3,17,2,2
4694,Shabazz_Napier,20191226,min,sac,0,22.0,105.0,104.0,1,1.0,21.66666667,1.0,1.0,23.1,0.0,0.0,4700.0,1.0,65.79,-2.25,2,3,9,2,0,2,0,1,7,0,0
4694,Shabazz_Napier,20191221,min,por,0,22.0,106.0,113.0,0,1.0,29.56666667,1.0,1.0,34.8,0.0,0.0,3900.0,1.0,66.16,-9.64,18,4,4,3,0,3,4,7,15,0,0
4694,Shabazz_Napier,20191220,min,den,0,21.0,100.0,109.0,0,1.0,20.1,1.0,1.0,18.3,0.0,0.0,3700.0,1.0,46.11,17.48,4,4,5,1,0,1,1,1,6,1,2
4694,Shabazz_Napier,20191218,min,nor,1,20.0,99.0,107.0,0,0.0,20.53333333,1.0,1.0,24.4,0.0,0.0,3500.0,1.0,64.01,-0.42,10,2,6,0,1,0,0,4,10,2,3
4694,Shabazz_Napier,20191213,min,lac,1,21.5,117.0,124.0,0,0.0,14.45,1.0,1.0,6.7,0.0,0.0,3500.0,1.0,62.69,0.95,0,1,3,1,0,2,0,0,3,0,0
4694,Shabazz_Napier,20191211,min,uta,1,20.0,116.0,127.0,0,0.0,12.7,1.0,1.0,4.5,0.0,0.0,3500.0,1.0,65.79,-1.61,0,0,1,1,0,0,0,0,2,0,0
4694,Shabazz_Napier,20191209,min,pho,0,21.0,109.0,125.0,0,0.0,16.51666667,1.0,1.0,9.2,0.0,0.0,3500.0,1.0,62.23,2.62,7,1,2,1,0,5,1,3,5,0,0
4694,Shabazz_Napier,20191208,min,lal,0,21.5,125.0,142.0,0,0.0,15.06666667,1.0,1.0,26.4,0.0,0.0,3500.0,1.0,65.98,-1.93,13,2,6,1,0,1,1,5,9,2,2
4694,Shabazz_Napier,20191206,min,okc,0,20.0,127.0,139.0,0,0.0,14.33333333,1.0,1.0,14.4,0.0,0.0,3500.0,1.0,64.74,-1.1,13,2,0,0,0,1,1,5,9,2,2
4694,Shabazz_Napier,20191204,min,dal,0,20.5,114.0,121.0,0,0.0,10.66666667,1.0,1.0,5.9,0.0,0.0,3500.0,1.0,64.33,-0.87,2,2,1,0,0,0,0,0,3,2,2
4694,Shabazz_Napier,20191201,min,mem,1,15.5,107.0,115.0,0,0.0,8.866666667,1.0,1.0,7.2,0.0,0.0,3700.0,1.0,62.6,0.86,4,1,0,1,0,1,1,1,1,1,2
4694,Shabazz_Napier,20191104,min,mil,1,20.0,106.0,134.0,0,0.0,24.6,1.0,1.0,29.6,0.0,0.0,4000.0,1.0,63.78,1.12,10,3,4,4,0,2,2,4,12,0,0
4694,Shabazz_Napier,20191102,min,was,0,20.0,131.0,109.0,1,0.0,22.18333333,1.0,1.0,13.4,0.0,0.0,4000.0,1.0,66.8,-1.65,2,2,4,0,1,0,0,1,4,0,0
