Player,Pos_x,Age_x,Tm,G_x,GS,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Pos_y,Age_y,G_y,MP_y,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Dante Exum,PG,19.0,UTA,82.0,41.0,22.2,1.8,5.1,0.349,1.0,3.2,0.314,0.8,1.9,.408,0.44799999999999995,0.2,0.4,0.625,0.3,1.3,1.6,2.4,0.5,0.2,1.4,1.8,4.8,PG,19.0,82.0,1817,5.7,0.457,.635,.077,1.7,6.6,4.2,16.6,1.2,0.6,21.5,13.8,,-1.1,1.0,-0.1,-0.003,,-2.6,-1.3,-3.8,-0.8
Festus Ezeli,C,25.0,GSW,46.0,7.0,11.0,1.7,3.0,0.547,0.0,0.0,0.0,1.7,3.0,.547,0.547,1.1,1.7,0.628,1.3,2.1,3.4,0.2,0.2,0.9,0.7,1.7,4.4,C,25.0,46.0,504,16.2,0.58,.000,.561,13.3,19.7,16.6,2.5,0.7,6.2,15.6,17.7,,0.8,0.9,1.7,.159,,-3.0,1.2,-1.8,0.0
Kenneth Faried,PF,25.0,DEN,75.0,71.0,27.8,5.0,9.8,0.507,0.0,0.1,0.125,5.0,9.7,.511,0.507,2.7,3.8,0.691,3.2,5.7,8.9,1.2,0.8,0.8,1.6,2.8,12.6,PF,25.0,75.0,2086,18.4,0.5479999999999999,.011,.391,12.1,22.9,17.3,7.1,1.5,2.1,12.0,20.3,,3.5,2.1,5.6,.130,,-0.2,0.9,0.8,1.4
Jordan Farmar,PG,28.0,LAC,36.0,0.0,14.7,1.7,4.4,0.386,1.0,2.7,0.361,0.7,1.7,.426,0.49700000000000005,0.3,0.3,0.909,0.2,0.9,1.2,1.9,0.6,0.1,0.9,1.4,4.6,PG,28.0,36.0,529,9.9,0.513,.614,.070,1.7,7.1,4.5,18.0,1.9,0.8,16.4,16.6,,0.2,0.4,0.6,.053,,-0.7,-1.3,-2.0,0.0
Derrick Favors,PF,23.0,UTA,74.0,74.0,30.8,6.5,12.4,0.525,0.0,0.1,0.16699999999999998,6.5,12.3,.527,0.526,3.0,4.5,0.669,2.6,5.6,8.2,1.5,0.8,1.7,1.6,2.8,16.0,PF,23.0,74.0,2280,21.8,0.5579999999999999,.007,.362,10.0,20.7,15.4,9.4,1.4,4.3,10.2,23.8,,5.0,3.3,8.3,.175,,0.8,1.7,2.4,2.6
Raymond Felton,PG,30.0,DAL,29.0,3.0,9.7,1.5,3.7,0.406,0.3,1.2,0.294,1.1,2.5,.458,0.45299999999999996,0.4,0.5,0.8,0.1,0.8,0.9,1.4,0.4,0.1,0.6,0.6,3.7,PG,30.0,29.0,281,12.4,0.48,.321,.142,0.8,9.4,5.1,21.9,2.0,1.2,13.8,20.7,,0.0,0.2,0.2,.039,,-1.8,-1.3,-3.0,-0.1
Landry Fields,SF,26.0,TOR,26.0,9.0,8.3,0.8,1.6,0.488,0.0,0.1,0.5,0.7,1.5,.487,0.5,0.2,0.2,0.833,0.4,0.6,1.0,0.6,0.4,0.0,0.3,0.3,1.8,SF,26.0,26.0,216,10.8,0.527,.049,.146,5.3,8.5,6.9,10.1,2.6,0.0,15.5,10.8,,0.2,0.1,0.3,.072,,-1.5,0.1,-1.5,0.0
Evan Fournier,SG,22.0,ORL,58.0,32.0,28.6,4.4,9.9,0.44,1.5,3.9,0.37799999999999995,2.9,6.0,.480,0.514,1.8,2.5,0.728,0.5,2.2,2.6,2.1,0.7,0.0,1.4,2.0,12.0,SG,22.0,58.0,1661,12.4,0.546,.391,.256,1.9,8.7,5.2,11.5,1.2,0.1,11.4,19.7,,1.5,0.6,2.1,.059,,0.2,-2.3,-2.1,-0.1
Randy Foye,SG,31.0,DEN,50.0,21.0,21.7,3.0,8.0,0.368,1.9,5.3,0.35700000000000004,1.1,2.8,.388,0.485,0.9,1.1,0.818,0.2,1.5,1.7,2.4,0.7,0.2,1.2,1.9,8.7,SG,31.0,50.0,1087,11.0,0.51,.654,.137,0.9,7.8,4.2,17.0,1.6,0.8,12.3,19.3,,0.6,0.4,1.0,.045,,0.7,-1.8,-1.1,0.2
Jamaal Franklin,SG,23.0,DEN,3.0,0.0,4.3,0.3,0.7,0.5,0.3,0.7,0.5,0.0,0.0,,0.75,0.0,0.0,0.0,0.3,0.3,0.7,1.0,0.0,0.3,1.0,1.3,1.0,SG,23.0,3.0,13,4.9,0.75,1.000,.000,8.0,8.6,8.3,32.8,0.0,6.0,60.0,16.6,,0.0,0.0,0.0,-0.063,,-4.8,-0.3,-5.1,0.0
Tim Frazier,PG,24.0,TOT,11.0,3.0,21.7,1.9,5.5,0.344,0.5,1.5,0.294,1.5,4.0,.364,0.385,0.9,1.9,0.47600000000000003,0.5,2.0,2.5,5.5,0.7,0.0,2.3,2.4,5.2,PG,24.0,11.0,239,8.1,0.406,.279,.344,2.6,10.2,6.3,39.4,1.7,0.0,26.2,17.5,,-0.3,0.2,-0.1,-0.017,,-4.9,-2.4,-7.3,-0.3
Tim Frazier,PG,24.0,PHI,6.0,3.0,28.5,2.2,7.2,0.302,0.5,1.8,0.273,1.7,5.3,.313,0.337,0.8,2.5,0.33299999999999996,0.7,2.5,3.2,7.2,1.0,0.0,3.0,2.7,5.7,PG,24.0,6.0,171,5.9,0.34299999999999997,.256,.349,2.4,10.0,6.0,40.4,1.8,0.0,26.6,17.2,,-0.4,0.1,-0.3,-0.071,,-6.6,-2.8,-9.3,-0.3
Tim Frazier,PG,24.0,POR,5.0,0.0,13.6,1.6,3.6,0.444,0.4,1.2,0.33299999999999996,1.2,2.4,.500,0.5,1.0,1.2,0.833,0.4,1.4,1.8,3.4,0.4,0.0,1.4,2.0,4.6,PG,24.0,5.0,68,13.7,0.557,.333,.333,3.2,10.8,7.1,36.7,1.5,0.0,25.3,18.2,,0.1,0.1,0.2,.119,,-0.6,-1.5,-2.1,0.0
Jimmer Fredette,PG,25.0,NOP,50.0,0.0,10.2,1.3,3.3,0.38,0.2,1.0,0.188,1.1,2.4,.458,0.40700000000000003,0.9,0.9,0.956,0.2,0.6,0.8,1.2,0.3,0.0,0.7,0.9,3.6,PG,25.0,50.0,509,9.8,0.479,.289,.271,1.8,7.1,4.5,17.2,1.5,0.3,15.1,19.6,,0.0,0.2,0.2,.021,,-2.6,-2.9,-5.5,-0.4
Joel Freeland,C,27.0,POR,48.0,8.0,12.9,1.5,3.1,0.49,0.0,0.0,0.0,1.5,3.1,.490,0.49,0.4,0.5,0.84,1.3,2.7,4.0,0.3,0.2,0.5,0.5,1.9,3.5,C,27.0,48.0,617,12.2,0.522,.000,.166,11.0,21.9,16.6,3.8,0.7,2.7,12.4,13.4,,0.6,0.9,1.6,.122,,-3.0,1.2,-1.8,0.0
Channing Frye,PF,31.0,ORL,75.0,51.0,24.9,2.5,6.5,0.392,1.8,4.6,0.39299999999999996,0.7,1.9,.390,0.532,0.4,0.5,0.8859999999999999,0.4,3.5,3.9,1.3,0.6,0.5,1.0,2.5,7.3,PF,31.0,75.0,1870,9.5,0.546,.710,.072,1.6,16.4,8.9,7.4,1.3,1.7,13.4,14.1,,0.7,1.4,2.1,.053,,-0.9,0.0,-0.9,0.5
Danilo Gallinari,SF,26.0,DEN,59.0,27.0,24.2,3.9,9.6,0.401,1.8,5.1,0.355,2.1,4.5,.453,0.496,2.9,3.2,0.895,0.5,3.2,3.7,1.4,0.8,0.3,1.0,1.6,12.4,SF,26.0,59.0,1426,16.8,0.563,.530,.336,2.3,14.7,8.3,9.4,1.6,1.1,8.0,21.5,,3.0,1.0,3.9,.132,,2.3,-1.1,1.3,1.2
Langston Galloway,PG,23.0,NYK,45.0,41.0,32.4,4.5,11.4,0.39899999999999997,1.4,3.9,0.35200000000000004,3.2,7.4,.424,0.46,1.4,1.7,0.8079999999999999,0.8,3.4,4.2,3.3,1.2,0.3,1.4,2.9,11.8,PG,23.0,45.0,1457,12.3,0.489,.344,.153,2.9,12.5,7.5,17.6,1.9,0.7,10.1,19.2,,0.7,0.6,1.3,.043,,0.0,-1.1,-1.1,0.3
Francisco García,SF,33.0,HOU,14.0,0.0,14.3,1.2,4.5,0.27,0.7,3.2,0.222,0.5,1.3,.389,0.349,0.1,0.3,0.25,0.2,1.0,1.2,1.1,0.6,0.4,0.7,1.4,3.2,SF,33.0,14.0,200,3.6,0.34700000000000003,.714,.063,1.7,7.7,4.7,11.0,2.2,1.9,13.4,16.2,,-0.4,0.2,-0.2,-0.044,,-5.0,-0.2,-5.3,-0.2
Kevin Garnett,PF,38.0,TOT,47.0,47.0,20.3,3.0,6.5,0.467,0.0,0.1,0.14300000000000002,3.0,6.4,.475,0.469,0.8,1.0,0.8,1.0,5.6,6.6,1.6,1.0,0.4,1.0,2.3,6.9,PF,38.0,47.0,952,15.2,0.496,.023,.147,5.7,31.1,18.3,13.1,2.5,1.4,12.4,17.8,,0.4,1.5,1.9,.096,,-2.6,2.4,-0.2,0.4
Kevin Garnett,PF,38.0,BRK,42.0,42.0,20.3,3.0,6.5,0.455,0.0,0.1,0.16699999999999998,3.0,6.4,.461,0.456,0.8,1.0,0.8290000000000001,1.1,5.7,6.8,1.6,1.0,0.3,1.1,2.3,6.8,PF,38.0,42.0,854,14.8,0.486,.022,.149,6.1,31.3,18.7,13.0,2.5,1.2,13.3,18.1,,0.2,1.4,1.6,.089,,-2.8,2.5,-0.4,0.3
Kevin Garnett,PF,38.0,MIN,5.0,5.0,19.6,3.6,6.2,0.581,0.0,0.2,0.0,3.6,6.0,.600,0.581,0.4,0.8,0.5,0.4,4.8,5.2,1.6,1.0,0.8,0.2,2.6,7.6,PF,38.0,5.0,98,19.3,0.58,.032,.129,2.3,28.9,15.2,14.3,2.6,3.2,3.0,15.2,,0.2,0.1,0.3,.161,,-0.2,1.7,1.4,0.1
Marc Gasol,C,30.0,MEM,81.0,81.0,33.2,6.5,13.2,0.494,0.0,0.2,0.17600000000000002,6.5,13.0,.500,0.496,4.3,5.4,0.795,1.4,6.4,7.8,3.8,0.9,1.6,2.2,2.6,17.4,C,30.0,81.0,2687,21.7,0.5579999999999999,.016,.410,4.9,21.8,13.4,19.7,1.4,4.0,12.2,24.6,,5.5,4.7,10.2,.182,,1.3,3.5,4.8,4.6
Pau Gasol,PF,34.0,CHI,78.0,78.0,34.4,7.3,14.8,0.494,0.2,0.3,0.462,7.2,14.4,.495,0.5,3.8,4.7,0.8029999999999999,2.8,9.0,11.8,2.7,0.3,1.9,2.0,1.9,18.5,PF,34.0,78.0,2681,22.7,0.55,.023,.317,9.2,27.6,18.6,14.4,0.5,4.0,10.7,24.7,,6.0,4.4,10.4,.187,,0.7,2.1,2.8,3.2
Rudy Gay,SF,28.0,SAC,68.0,67.0,35.4,7.5,16.4,0.455,1.2,3.2,0.359,6.3,13.2,.479,0.491,5.0,5.8,0.858,1.4,4.4,5.9,3.7,1.0,0.6,2.7,2.3,21.1,SF,28.0,68.0,2408,19.7,0.556,.197,.352,4.8,13.7,9.4,19.0,1.5,1.3,12.4,27.0,,4.8,1.3,6.1,.122,,2.8,-0.7,2.1,2.5
Alonzo Gee,SF,27.0,TOT,54.0,2.0,12.3,1.6,3.4,0.46799999999999997,0.2,0.6,0.371,1.4,2.8,.490,0.503,1.0,1.4,0.701,0.7,1.1,1.7,0.5,0.6,0.1,0.6,1.1,4.5,SF,27.0,54.0,662,13.0,0.5479999999999999,.188,.414,5.9,9.5,7.7,5.8,2.7,0.8,13.0,16.7,,0.6,0.6,1.2,.086,,-1.3,0.3,-1.0,0.2
Alonzo Gee,SF,27.0,DEN,39.0,0.0,13.1,1.7,3.5,0.48200000000000004,0.3,0.6,0.41700000000000004,1.4,2.9,.496,0.518,1.2,1.7,0.738,0.7,1.1,1.8,0.5,0.7,0.2,0.6,1.1,4.9,SF,27.0,39.0,511,14.0,0.574,.175,.474,5.9,9.0,7.4,5.7,2.7,0.9,13.1,16.1,,0.7,0.4,1.1,.100,,-0.7,0.3,-0.4,0.2
Alonzo Gee,SF,27.0,POR,15.0,2.0,10.1,1.4,3.3,0.429,0.2,0.7,0.273,1.2,2.5,.474,0.45899999999999996,0.4,0.8,0.5,0.5,1.1,1.6,0.4,0.5,0.1,0.5,1.1,3.4,SF,27.0,15.0,151,9.7,0.47,.224,.245,5.8,11.1,8.5,6.0,2.4,0.5,12.8,18.5,,-0.1,0.2,0.1,.039,,-3.2,0.2,-3.0,0.0
Paul George,SF,24.0,IND,6.0,0.0,15.2,3.0,8.2,0.36700000000000005,1.5,3.7,0.409,1.5,4.5,.333,0.45899999999999996,1.3,1.8,0.727,0.7,3.0,3.7,1.0,0.8,0.2,2.0,1.8,8.8,SF,24.0,6.0,91,13.0,0.49200000000000005,.449,.224,4.9,21.7,13.4,11.8,2.8,0.9,18.2,32.8,,-0.2,0.2,0.0,-0.008,,-2.7,-0.7,-3.3,0.0
Taj Gibson,PF,29.0,CHI,62.0,17.0,27.3,4.1,8.2,0.502,0.0,0.0,0.0,4.1,8.2,.502,0.502,2.1,3.0,0.7170000000000001,2.6,3.8,6.4,1.1,0.6,1.2,1.2,2.6,10.3,PF,29.0,62.0,1692,16.1,0.545,.000,.364,10.7,14.6,12.7,6.9,1.1,3.2,11.6,17.6,,2.7,2.1,4.8,.137,,-0.6,1.1,0.6,1.1
Manu Ginóbili,SG,37.0,SAS,70.0,0.0,22.7,3.6,8.4,0.426,1.3,3.7,0.345,2.3,4.7,.489,0.502,2.1,2.9,0.721,0.4,2.6,3.0,4.2,1.0,0.3,2.2,2.0,10.5,SG,37.0,70.0,1587,16.2,0.544,.438,.346,2.0,12.8,7.5,28.6,2.2,0.9,18.5,23.9,,1.4,2.3,3.7,.111,,1.4,0.3,1.7,1.5
Rudy Gobert,C,22.0,UTA,82.0,37.0,26.3,3.1,5.2,0.604,0.0,0.0,0.0,3.1,5.2,.607,0.604,2.1,3.3,0.623,3.2,6.2,9.5,1.3,0.8,2.3,1.4,2.1,8.4,C,22.0,82.0,2158,21.6,0.627,.005,.639,14.3,27.2,20.7,8.2,1.6,7.0,16.9,14.0,,5.0,4.3,9.3,.206,,0.7,5.1,5.8,4.3
Drew Gooden,PF,33.0,WAS,51.0,7.0,16.9,2.2,5.4,0.39899999999999997,0.5,1.2,0.39,1.7,4.3,.401,0.44,0.7,0.9,0.773,1.4,3.0,4.4,1.0,0.4,0.2,0.5,1.8,5.4,PF,33.0,51.0,864,11.9,0.469,.214,.159,9.6,19.3,14.5,8.6,1.2,0.8,8.7,17.0,,0.5,1.2,1.7,.094,,-1.8,0.2,-1.6,0.1
Archie Goodwin,SG,20.0,PHO,41.0,2.0,13.0,1.9,4.9,0.39299999999999996,0.3,1.0,0.293,1.6,3.9,.419,0.423,1.5,2.0,0.735,0.7,1.1,1.8,1.1,0.4,0.2,1.2,1.3,5.6,SG,20.0,41.0,535,11.2,0.486,.204,.413,5.5,9.7,7.6,12.6,1.7,1.3,16.8,23.4,,-0.2,0.4,0.2,.014,,-3.3,-1.2,-4.5,-0.3
Aaron Gordon,PF,19.0,ORL,47.0,8.0,17.0,2.0,4.4,0.447,0.3,1.0,0.271,1.7,3.4,.500,0.478,0.9,1.3,0.721,1.0,2.6,3.6,0.7,0.4,0.5,0.8,1.8,5.2,PF,19.0,47.0,797,11.4,0.517,.231,.293,6.4,17.8,12.0,6.3,1.3,2.2,13.9,15.5,,0.3,0.7,1.0,.060,,-2.8,0.0,-2.8,-0.2
Ben Gordon,SG,31.0,ORL,56.0,0.0,14.1,2.3,5.3,0.43700000000000006,0.6,1.7,0.361,1.7,3.5,.475,0.49700000000000005,1.0,1.2,0.836,0.1,1.0,1.1,0.9,0.3,0.0,1.0,1.1,6.2,SG,31.0,56.0,790,10.6,0.5379999999999999,.329,.227,0.8,8.3,4.5,10.3,0.9,0.1,14.5,21.8,,0.1,0.2,0.3,.015,,-2.5,-3.6,-6.1,-0.8
Drew Gordon,PF,24.0,PHI,9.0,0.0,7.9,0.9,2.1,0.42100000000000004,0.0,0.3,0.0,0.9,1.8,.500,0.42100000000000004,0.1,0.2,0.5,0.8,1.2,2.0,0.2,0.1,0.0,0.9,0.8,1.9,PF,24.0,9.0,71,3.7,0.428,.158,.105,10.2,17.7,13.7,4.8,0.7,0.0,28.7,17.1,,-0.2,0.1,-0.1,-0.093,,-9.0,-2.3,-11.3,-0.2
Eric Gordon,SG,26.0,NOP,61.0,60.0,33.1,4.7,11.4,0.41100000000000003,2.3,5.2,0.44799999999999995,2.4,6.2,.380,0.512,1.8,2.2,0.805,0.5,2.1,2.6,3.8,0.8,0.2,2.0,2.4,13.4,SG,26.0,61.0,2018,12.7,0.544,.454,.192,1.6,7.4,4.5,17.6,1.3,0.5,14.0,19.8,,2.2,0.7,2.9,.069,,1.4,-2.0,-0.6,0.7
Marcin Gortat,C,30.0,WAS,82.0,82.0,29.9,5.4,9.5,0.5660000000000001,0.0,0.0,0.0,5.4,9.4,.569,0.5660000000000001,1.5,2.1,0.703,2.2,6.5,8.7,1.2,0.6,1.3,1.2,2.3,12.2,C,30.0,82.0,2453,18.2,0.5870000000000001,.004,.226,8.5,24.1,16.5,6.5,1.0,3.6,10.5,17.6,,4.4,4.2,8.6,.168,,-0.4,2.3,1.8,2.4
Danny Granger,SF,31.0,MIA,30.0,6.0,20.4,2.2,5.4,0.401,1.0,2.8,0.35700000000000004,1.2,2.6,.449,0.494,0.9,1.2,0.757,0.7,2.0,2.7,0.6,0.4,0.2,0.8,2.2,6.3,SF,31.0,30.0,613,8.6,0.527,.519,.228,4.0,11.5,7.8,4.4,1.1,0.8,11.9,15.5,,0.2,0.3,0.6,.046,,-1.5,-1.8,-3.2,-0.2
Jerami Grant,SF,20.0,PHI,65.0,11.0,21.2,1.9,5.4,0.35200000000000004,0.8,2.4,0.314,1.2,3.0,.383,0.42200000000000004,1.8,3.0,0.591,0.8,2.3,3.0,1.2,0.6,1.0,1.3,2.2,6.3,SF,20.0,65.0,1377,8.7,0.47,.443,.548,3.7,12.3,7.8,9.4,1.5,4.0,16.3,16.5,,-0.9,1.4,0.5,.019,,-4.3,1.0,-3.3,-0.5
Danny Green,SG,27.0,SAS,81.0,80.0,28.5,4.0,9.1,0.436,2.4,5.6,0.418,1.6,3.5,.466,0.5660000000000001,1.4,1.6,0.8740000000000001,0.7,3.6,4.2,2.0,1.2,1.1,1.1,2.0,11.7,SG,27.0,81.0,2312,16.5,0.596,.619,.172,2.7,13.9,8.4,10.3,2.2,2.8,10.5,17.5,,4.0,3.9,7.8,.163,,2.8,2.2,5.0,4.1
Draymond Green,PF,24.0,GSW,79.0,79.0,31.5,4.3,9.7,0.44299999999999995,1.4,4.2,0.337,2.9,5.5,.523,0.516,1.7,2.5,0.66,1.4,6.7,8.2,3.7,1.6,1.3,1.7,3.2,11.7,PF,24.0,79.0,2490,16.4,0.54,.430,.261,5.1,22.4,14.0,16.1,2.4,2.9,13.5,17.2,,3.3,5.2,8.5,.163,,1.0,4.0,5.0,4.4
Erick Green,PG,23.0,DEN,43.0,1.0,9.5,1.4,3.8,0.377,0.3,1.1,0.298,1.1,2.7,.409,0.42,0.2,0.3,0.833,0.2,0.6,0.7,0.9,0.3,0.0,0.3,0.6,3.4,PG,23.0,43.0,410,8.9,0.436,.290,.074,1.8,6.6,4.1,15.1,1.5,0.0,7.7,19.1,,-0.1,0.1,0.0,.000,,-2.7,-2.7,-5.4,-0.3
Gerald Green,SG,29.0,PHO,74.0,4.0,19.5,4.4,10.5,0.41600000000000004,1.9,5.2,0.354,2.5,5.3,.478,0.504,1.3,1.6,0.825,0.4,2.1,2.5,1.2,0.6,0.2,1.4,2.0,11.9,SG,29.0,74.0,1446,15.4,0.532,.497,.154,2.5,11.7,7.0,10.9,1.4,0.6,11.1,28.4,,1.0,1.0,1.9,.065,,0.8,-3.3,-2.4,-0.2
JaMychal Green,PF,24.0,TOT,24.0,1.0,6.8,1.1,2.0,0.574,0.0,0.3,0.0,1.1,1.7,.659,0.574,0.3,0.4,0.8,0.8,1.1,1.9,0.2,0.2,0.2,0.6,1.0,2.6,PF,24.0,24.0,164,14.9,0.603,.128,.213,13.3,18.0,15.7,4.0,1.6,2.4,21.4,18.3,,0.1,0.3,0.4,.119,,-2.0,-0.1,-2.1,0.0
JaMychal Green,PF,24.0,SAS,4.0,0.0,6.3,1.0,1.8,0.5710000000000001,0.0,0.5,0.0,1.0,1.3,.800,0.5710000000000001,0.0,0.0,0.0,0.8,0.8,1.5,0.0,0.0,0.5,0.5,1.5,2.0,PF,24.0,4.0,25,9.9,0.5710000000000001,.286,.000,13.9,13.4,13.6,0.0,0.0,6.0,22.2,16.4,,0.0,0.0,0.0,.071,,-4.3,-1.9,-6.2,0.0
JaMychal Green,PF,24.0,MEM,20.0,1.0,7.0,1.2,2.0,0.575,0.0,0.2,0.0,1.2,1.8,.639,0.575,0.4,0.5,0.8,0.8,1.2,2.0,0.2,0.3,0.2,0.6,1.0,2.7,PF,24.0,20.0,139,15.8,0.608,.100,.250,13.2,18.8,16.0,4.7,1.9,1.8,21.3,18.6,,0.1,0.2,0.4,.127,,-1.5,0.2,-1.3,0.0
Jeff Green,SF,28.0,TOT,78.0,70.0,31.5,5.3,12.4,0.43,1.2,3.7,0.332,4.1,8.7,.473,0.48,3.1,3.7,0.833,0.8,3.4,4.2,1.7,0.7,0.4,1.4,1.9,15.0,SF,28.0,78.0,2454,14.4,0.534,.302,.297,2.9,12.1,7.5,8.8,1.1,1.1,9.0,21.9,,2.7,2.4,5.2,.101,,0.1,-0.8,-0.7,0.8
Jeff Green,SF,28.0,BOS,33.0,33.0,33.1,6.2,14.4,0.434,1.4,4.7,0.305,4.8,9.7,.495,0.483,3.7,4.4,0.84,0.6,3.6,4.3,1.6,0.8,0.4,1.7,2.0,17.6,SF,28.0,33.0,1093,14.6,0.539,.324,.303,2.1,12.2,7.1,7.9,1.2,0.9,9.4,23.8,,1.0,1.0,2.0,.089,,-0.1,-1.4,-1.6,0.1
Jeff Green,SF,28.0,MEM,45.0,37.0,30.2,4.7,10.9,0.42700000000000005,1.1,3.1,0.36200000000000004,3.6,7.9,.452,0.478,2.6,3.2,0.825,1.0,3.2,4.2,1.8,0.6,0.5,1.2,1.8,13.1,SF,28.0,45.0,1361,14.2,0.53,.280,.291,3.6,12.0,7.8,9.5,1.0,1.3,8.6,20.5,,1.7,1.5,3.1,.111,,0.3,-0.3,0.0,0.7
Willie Green,SG,33.0,ORL,52.0,2.0,18.3,2.3,5.9,0.386,0.8,2.3,0.34700000000000003,1.5,3.6,.411,0.45399999999999996,0.5,0.7,0.8240000000000001,0.3,1.3,1.5,1.3,0.5,0.1,0.9,1.6,5.9,SG,33.0,52.0,951,7.9,0.47700000000000004,.395,.111,1.6,7.9,4.7,10.9,1.4,0.4,13.0,17.6,,-0.4,0.4,-0.1,-0.003,,-2.8,-2.1,-4.9,-0.7
Blake Griffin,PF,25.0,LAC,67.0,67.0,35.2,8.6,17.1,0.502,0.1,0.4,0.4,8.4,16.7,.504,0.506,4.6,6.4,0.728,1.9,5.7,7.6,5.3,0.9,0.5,2.3,2.9,21.9,PF,25.0,67.0,2356,22.8,0.551,.022,.373,6.1,17.9,12.1,26.2,1.4,1.2,10.2,28.4,,6.6,2.4,9.0,.183,,3.1,1.0,4.1,3.6
Jorge Gutiérrez,PG,26.0,TOT,20.0,1.0,8.8,1.1,2.1,0.537,0.0,0.2,0.0,1.1,1.9,.579,0.537,0.5,0.7,0.6920000000000001,0.3,1.0,1.3,1.1,0.3,0.0,0.6,1.3,2.7,PG,26.0,20.0,175,11.0,0.5670000000000001,.073,.317,3.3,12.9,8.1,19.6,1.8,0.0,20.4,15.2,,0.1,0.2,0.3,.088,,-2.5,-0.6,-3.1,0.0
Jorge Gutiérrez,PG,26.0,BRK,10.0,0.0,4.4,0.7,1.4,0.5,0.0,0.1,0.0,0.7,1.3,.538,0.5,0.2,0.3,0.667,0.0,0.7,0.7,0.7,0.1,0.0,0.3,0.9,1.6,PG,26.0,10.0,44,10.9,0.522,.071,.214,0.0,17.8,8.9,26.0,1.2,0.0,16.4,19.0,,0.0,0.0,0.1,.059,,-3.0,-1.7,-4.6,0.0
Jorge Gutiérrez,PG,26.0,MIL,10.0,1.0,13.1,1.5,2.7,0.556,0.0,0.2,0.0,1.5,2.5,.600,0.556,0.7,1.0,0.7,0.5,1.3,1.8,1.5,0.5,0.0,0.9,1.6,3.7,PG,26.0,10.0,131,11.1,0.589,.074,.370,4.4,11.3,7.9,17.4,1.9,0.0,22.3,13.9,,0.1,0.2,0.3,.098,,-2.3,-0.3,-2.6,0.0
P.J. Hairston,SG,22.0,CHO,45.0,2.0,15.3,1.9,6.0,0.32299999999999995,1.1,3.6,0.301,0.8,2.4,.358,0.414,0.7,0.8,0.861,0.5,1.6,2.0,0.5,0.5,0.3,0.5,1.4,5.6,SG,22.0,45.0,687,9.0,0.446,.606,.134,3.4,11.5,7.4,5.1,1.6,1.5,7.2,20.4,,-0.5,0.8,0.3,.022,,-2.2,-1.3,-3.5,-0.3
Jordan Hamilton,SF,24.0,LAC,14.0,2.0,8.7,1.0,2.5,0.4,0.7,1.5,0.47600000000000003,0.3,1.0,.286,0.5429999999999999,0.0,0.0,0.0,0.1,1.0,1.1,0.5,0.1,0.0,0.3,1.0,2.7,SF,24.0,14.0,122,8.3,0.5429999999999999,.600,.000,1.9,12.7,7.4,8.2,0.8,0.0,10.3,14.4,,0.1,0.1,0.1,.059,,-1.1,-2.1,-3.2,0.0
Justin Hamilton,C,24.0,TOT,41.0,14.0,17.4,2.1,4.3,0.478,0.2,0.8,0.32299999999999995,1.8,3.6,.510,0.506,1.0,1.1,0.83,1.4,1.9,3.3,0.9,0.7,0.7,0.6,1.7,5.3,C,24.0,41.0,712,14.6,0.551,.174,.264,9.3,12.7,11.0,8.1,2.0,3.4,11.6,14.2,,1.0,0.5,1.5,.102,,-0.1,0.9,0.7,0.5
Justin Hamilton,C,24.0,MIA,24.0,5.0,12.0,1.1,2.7,0.415,0.3,0.8,0.316,0.9,1.9,.457,0.462,0.3,0.3,0.857,1.0,1.0,2.0,0.5,0.3,0.2,0.3,1.4,2.8,C,24.0,24.0,289,9.7,0.485,.292,.108,10.2,9.8,10.0,6.5,1.5,1.5,10.5,12.4,,0.2,0.2,0.4,.069,,-1.2,-0.4,-1.6,0.0
Justin Hamilton,C,24.0,MIN,17.0,9.0,24.9,3.4,6.6,0.513,0.2,0.7,0.33299999999999996,3.2,5.9,.535,0.531,1.9,2.4,0.825,1.9,3.1,5.1,1.4,1.1,1.5,1.1,2.2,9.0,C,24.0,17.0,423,18.0,0.586,.106,.354,8.7,14.8,11.6,9.2,2.3,4.6,12.1,15.5,,0.8,0.3,1.1,.125,,0.6,1.7,2.3,0.5
Tyler Hansbrough,PF,29.0,TOR,74.0,8.0,14.3,1.2,2.2,0.521,0.0,0.1,0.14300000000000002,1.1,2.1,.538,0.524,1.3,1.9,0.698,1.4,2.1,3.6,0.3,0.4,0.2,0.3,1.9,3.6,PF,29.0,74.0,1058,13.3,0.597,.042,.842,11.6,17.3,14.4,2.8,1.5,1.1,8.1,10.5,,2.6,0.9,3.4,.156,,0.1,-0.5,-0.5,0.4
