Player,Pos_x,Age_x,Tm,G_x,GS,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Pos_y,Age_y,G_y,MP_y,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Taj Gibson,PF,31.0,TOT,78.0,71.0,25.5,4.7,9.1,0.515,0.0,0.2,0.231,4.6,8.9,.520,0.517,1.4,2.0,0.715,2.0,4.2,6.2,0.9,0.5,0.8,1.3,2.1,10.8,PF,31.0,78.0,1989,15.0,0.5429999999999999,.018,.223,8.6,17.9,13.2,5.9,1.0,2.6,11.9,19.3,,1.6,2.5,4.0,.097,,-2.4,0.3,-2.1,-0.1
Taj Gibson,PF,31.0,CHI,55.0,55.0,27.3,5.0,9.6,0.521,0.0,0.2,0.16699999999999998,5.0,9.4,.529,0.523,1.5,2.2,0.7140000000000001,2.2,4.8,6.9,1.1,0.5,0.9,1.4,2.2,11.6,PF,31.0,55.0,1502,15.4,0.5489999999999999,.023,.225,8.5,19.0,13.7,6.5,0.9,2.6,11.7,19.2,,1.4,1.9,3.3,.104,,-2.0,0.6,-1.3,0.3
Taj Gibson,PF,31.0,OKC,23.0,16.0,21.2,3.9,7.8,0.49700000000000005,0.0,0.0,1.0,3.8,7.7,.494,0.5,1.2,1.7,0.718,1.7,2.8,4.5,0.6,0.6,0.7,1.2,1.7,9.0,PF,31.0,23.0,487,13.8,0.528,.006,.218,8.6,14.8,11.7,4.2,1.4,2.5,12.5,19.5,,0.2,0.6,0.8,.076,,-3.9,-0.7,-4.6,-0.3
Manu Ginóbili,SG,39.0,SAS,69.0,0.0,18.7,2.5,6.4,0.39,1.3,3.3,0.392,1.2,3.1,.387,0.491,1.2,1.6,0.804,0.4,1.9,2.3,2.7,1.2,0.2,1.4,1.7,7.5,SG,39.0,69.0,1291,13.9,0.532,.517,.244,2.5,11.1,6.9,20.8,3.2,1.0,16.5,20.4,,0.6,2.4,3.0,.110,,0.5,1.4,1.9,1.3
Rudy Gobert,C,24.0,UTA,81.0,81.0,33.9,5.1,7.7,0.6609999999999999,0.0,0.0,0.0,5.1,7.7,.662,0.6609999999999999,3.8,5.9,0.653,3.9,8.9,12.8,1.2,0.6,2.6,1.8,3.0,14.0,C,24.0,81.0,2744,23.3,0.6809999999999999,.002,.762,13.6,29.5,21.8,5.7,0.9,6.4,15.0,16.7,,8.3,6.0,14.3,.250,,1.4,4.5,5.8,5.4
Archie Goodwin,SG,22.0,TOT,15.0,0.0,14.3,2.4,4.4,0.545,0.3,1.0,0.33299999999999996,2.1,3.4,.608,0.583,2.2,2.8,0.7859999999999999,0.5,1.4,1.9,1.6,0.3,0.3,0.9,0.5,7.3,SG,22.0,15.0,214,18.7,0.6509999999999999,.227,.636,3.5,10.3,6.9,18.5,0.9,1.8,14.2,19.8,,0.6,0.1,0.7,.153,,0.6,-1.7,-1.1,0.0
Archie Goodwin,SG,22.0,NOP,3.0,0.0,10.0,0.7,1.7,0.4,0.3,0.7,0.5,0.3,1.0,.333,0.5,3.3,3.3,1.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3,5.0,SG,22.0,3.0,30,19.7,0.7979999999999999,.400,2.000,0.0,0.0,0.0,4.5,0.0,2.7,0.0,13.9,,0.2,0.0,0.2,.291,,2.2,-3.7,-1.5,0.0
Archie Goodwin,SG,22.0,BRK,12.0,0.0,15.3,2.8,5.1,0.557,0.3,1.1,0.308,2.5,4.0,.625,0.59,1.9,2.7,0.7190000000000001,0.6,1.8,2.3,1.9,0.3,0.3,1.2,0.6,7.9,SG,22.0,12.0,184,18.6,0.633,.213,.525,4.1,11.9,8.1,20.8,1.0,1.6,15.7,20.7,,0.4,0.1,0.5,.131,,0.3,-1.4,-1.0,0.0
Aaron Gordon,SF,21.0,ORL,80.0,72.0,28.7,4.9,10.8,0.45399999999999996,1.0,3.3,0.28800000000000003,4.0,7.5,.528,0.499,2.0,2.7,0.7190000000000001,1.5,3.6,5.1,1.9,0.8,0.5,1.1,2.2,12.7,SF,21.0,80.0,2298,14.5,0.53,.309,.251,5.3,14.1,9.6,10.5,1.4,1.4,8.5,20.1,,2.0,1.7,3.7,.077,,-0.2,-0.4,-0.7,0.8
Eric Gordon,SG,28.0,HOU,75.0,15.0,31.0,5.5,13.5,0.406,3.3,8.8,0.37200000000000005,2.2,4.7,.468,0.527,2.0,2.3,0.84,0.4,2.3,2.7,2.5,0.6,0.5,1.6,2.0,16.2,SG,28.0,75.0,2323,13.2,0.557,.651,.172,1.4,8.1,4.7,12.3,1.0,1.4,10.0,22.1,,2.5,1.4,3.8,.079,,1.0,-2.4,-1.4,0.4
Marcin Gortat,C,32.0,WAS,82.0,82.0,31.2,4.8,8.2,0.579,0.0,0.0,0.0,4.8,8.2,.580,0.579,1.3,1.9,0.648,2.9,7.5,10.4,1.5,0.5,0.7,1.5,2.6,10.8,C,32.0,82.0,2556,15.4,0.593,.003,.236,10.6,26.8,18.7,6.8,0.8,2.0,13.8,14.7,,3.9,2.9,6.8,.127,,-0.9,1.2,0.3,1.5
Treveon Graham,SG,23.0,CHO,27.0,1.0,7.0,0.7,1.5,0.475,0.3,0.6,0.6,0.4,0.9,.400,0.588,0.4,0.6,0.667,0.2,0.6,0.8,0.2,0.2,0.0,0.1,0.7,2.1,SG,23.0,27.0,189,10.6,0.612,.375,.375,2.9,10.0,6.4,4.7,1.6,0.5,6.0,11.8,,0.3,0.2,0.4,.108,,-1.5,-1.3,-2.8,0.0
Jerami Grant,PF,22.0,TOT,80.0,4.0,19.1,1.9,4.1,0.46299999999999997,0.5,1.5,0.371,1.4,2.7,.514,0.529,1.1,1.8,0.612,0.5,2.1,2.6,0.6,0.4,1.0,0.6,1.9,5.5,PF,22.0,80.0,1531,10.1,0.556,.354,.448,2.7,12.1,7.4,4.2,1.1,4.1,10.1,12.1,,1.1,1.8,2.9,.091,,-3.0,0.9,-2.1,0.0
Jerami Grant,PF,22.0,PHI,2.0,0.0,20.5,3.0,8.5,0.353,0.0,1.0,0.0,3.0,7.5,.400,0.353,2.0,4.0,0.5,0.0,3.0,3.0,0.0,0.0,2.0,1.5,2.5,8.0,PF,22.0,2.0,41,3.0,0.39,.118,.471,0.0,16.2,8.1,0.0,0.0,7.7,12.8,24.9,,-0.2,0.0,-0.1,-0.144,,-13.7,-2.5,-16.2,-0.1
Jerami Grant,PF,22.0,OKC,78.0,4.0,19.1,1.9,4.0,0.469,0.6,1.5,0.377,1.3,2.5,.523,0.539,1.1,1.8,0.619,0.5,2.1,2.6,0.6,0.4,1.0,0.5,1.8,5.4,PF,22.0,78.0,1490,10.3,0.5660000000000001,.367,.447,2.8,12.0,7.4,4.3,1.1,4.0,9.9,11.8,,1.3,1.7,3.0,.098,,-2.7,1.0,-1.7,0.1
Jerian Grant,PG,24.0,CHI,63.0,28.0,16.3,2.0,4.8,0.425,0.8,2.1,0.366,1.3,2.7,.473,0.507,1.0,1.2,0.89,0.3,1.5,1.8,1.9,0.7,0.1,0.7,1.5,5.9,PG,24.0,63.0,1028,13.2,0.555,.445,.243,1.8,9.9,5.8,17.4,2.3,0.6,11.7,16.0,,1.4,1.2,2.5,.119,,0.0,-0.3,-0.3,0.4
Danny Green,SG,29.0,SAS,68.0,68.0,26.6,2.6,6.6,0.392,1.7,4.6,0.379,0.9,2.0,.420,0.523,0.4,0.5,0.8440000000000001,0.5,2.8,3.3,1.8,1.0,0.8,1.1,1.8,7.3,SG,29.0,68.0,1807,10.1,0.537,.693,.071,2.0,11.8,7.0,9.6,2.0,2.6,14.1,13.5,,0.4,3.0,3.4,.090,,-0.3,2.7,2.4,2.0
Draymond Green,PF,26.0,GSW,76.0,76.0,32.5,3.6,8.6,0.418,1.1,3.5,0.308,2.5,5.1,.494,0.48100000000000004,2.0,2.8,0.7090000000000001,1.3,6.6,7.9,7.0,2.0,1.4,2.4,2.9,10.2,PF,26.0,76.0,2471,16.5,0.522,.405,.328,4.7,20.9,13.3,27.6,3.0,3.4,19.8,16.2,,2.8,5.4,8.2,.160,,0.5,5.0,5.4,4.6
Gerald Green,SF,31.0,BOS,47.0,0.0,11.4,2.0,4.9,0.409,0.8,2.4,0.35100000000000003,1.2,2.6,.463,0.494,0.7,0.9,0.805,0.3,1.4,1.8,0.7,0.2,0.1,0.5,1.0,5.6,SF,31.0,47.0,538,11.9,0.524,.478,.177,3.3,13.9,8.7,9.8,0.8,1.1,9.1,22.7,,0.1,0.4,0.6,.050,,-2.0,-2.8,-4.7,-0.4
JaMychal Green,PF,26.0,MEM,77.0,75.0,27.3,3.2,6.5,0.5,0.7,1.9,0.379,2.5,4.6,.549,0.555,1.7,2.2,0.802,2.2,4.9,7.1,1.1,0.6,0.4,1.2,3.2,8.9,PF,26.0,77.0,2101,13.5,0.601,.290,.334,8.8,21.1,14.8,6.3,1.2,1.5,14.1,14.4,,3.2,2.6,5.8,.132,,-0.4,1.1,0.7,1.4
Jeff Green,PF,30.0,ORL,69.0,11.0,22.2,3.2,8.1,0.39399999999999996,0.8,2.8,0.275,2.4,5.3,.458,0.442,2.1,2.4,0.863,0.6,2.5,3.1,1.2,0.5,0.2,1.1,1.5,9.2,PF,30.0,69.0,1534,10.5,0.505,.346,.301,2.7,12.8,7.6,8.1,1.2,0.7,10.6,20.3,,-0.2,0.9,0.7,.022,,-2.8,-1.8,-4.6,-1.0
Blake Griffin,PF,27.0,LAC,61.0,61.0,34.0,7.9,15.9,0.493,0.6,1.9,0.336,7.2,14.1,.514,0.513,5.2,6.9,0.76,1.8,6.3,8.1,4.9,0.9,0.4,2.3,2.6,21.6,PF,27.0,61.0,2076,22.6,0.569,.116,.434,6.2,20.2,13.4,24.5,1.4,0.9,10.9,28.0,,5.4,2.4,7.7,.179,,3.2,1.3,4.4,3.4
Justin Hamilton,C,26.0,BRK,64.0,7.0,18.4,2.7,5.9,0.45899999999999996,0.9,2.8,0.306,1.9,3.1,.598,0.532,0.6,0.8,0.75,1.1,3.0,4.1,0.9,0.5,0.7,0.7,1.4,6.9,C,26.0,64.0,1177,13.6,0.55,.475,.137,6.5,17.0,11.8,7.3,1.2,2.8,9.7,16.2,,1.0,1.0,2.1,.084,,-0.9,0.2,-0.8,0.4
A.J. Hammons,C,24.0,DAL,22.0,0.0,7.4,0.8,1.9,0.405,0.2,0.5,0.5,0.5,1.5,.375,0.46399999999999997,0.4,0.9,0.45,0.4,1.3,1.6,0.2,0.0,0.6,0.5,1.0,2.2,C,24.0,22.0,163,8.4,0.47200000000000003,.238,.476,5.4,21.0,12.8,3.8,0.3,7.2,16.4,17.6,,-0.2,0.2,0.0,-0.001,,-7.5,2.0,-5.6,-0.1
Tim Hardaway,SG,24.0,ATL,79.0,30.0,27.3,5.3,11.5,0.455,1.9,5.3,0.35700000000000004,3.4,6.3,.537,0.537,2.1,2.7,0.7659999999999999,0.4,2.4,2.8,2.3,0.7,0.2,1.3,1.3,14.5,SG,24.0,79.0,2154,15.2,0.568,.457,.235,1.8,9.5,5.7,14.3,1.3,0.6,9.5,22.5,,2.7,2.1,4.8,.107,,1.3,-1.5,-0.3,0.9
James Harden,PG,27.0,HOU,81.0,81.0,36.4,8.3,18.9,0.44,3.2,9.3,0.34700000000000003,5.1,9.6,.530,0.525,9.2,10.9,0.847,1.2,7.0,8.1,11.2,1.5,0.5,5.7,2.7,29.1,PG,27.0,81.0,2947,27.4,0.613,.493,.575,3.5,20.9,12.2,50.7,2.0,1.0,19.5,34.2,,11.5,3.6,15.0,.245,,8.7,1.5,10.1,9.0
Maurice Harkless,SF,23.0,POR,77.0,69.0,28.9,4.1,8.1,0.503,0.9,2.5,0.35100000000000003,3.2,5.6,.572,0.5579999999999999,1.0,1.6,0.621,1.6,2.8,4.4,1.1,1.1,0.9,1.1,2.8,10.0,SF,23.0,77.0,2223,13.1,0.57,.311,.199,6.2,10.8,8.5,5.9,1.9,2.5,11.2,15.2,,2.3,1.9,4.2,.091,,0.0,0.7,0.7,1.5
Justin Harper,PF,27.0,PHI,3.0,0.0,10.3,1.7,4.0,0.41700000000000004,0.7,2.3,0.28600000000000003,1.0,1.7,.600,0.5,0.0,0.0,0.0,0.7,1.0,1.7,0.7,0.0,0.0,1.3,0.7,4.0,PF,27.0,3.0,31,4.9,0.5,.583,.000,7.1,10.7,8.9,10.5,0.0,0.0,25.0,22.4,,-0.1,0.0,-0.1,-0.103,,-5.1,-3.8,-8.9,-0.1
Montrezl Harrell,C,23.0,HOU,58.0,14.0,18.3,3.9,5.9,0.652,0.0,0.1,0.14300000000000002,3.9,5.8,.663,0.654,1.3,2.1,0.628,1.4,2.4,3.8,1.1,0.3,0.7,0.8,2.2,9.1,C,23.0,58.0,1064,19.2,0.662,.020,.351,8.3,14.2,11.2,9.6,0.9,3.2,9.9,17.6,,3.1,1.0,4.1,.183,,0.8,0.2,0.9,0.8
Devin Harris,PG,33.0,DAL,65.0,0.0,16.7,2.1,5.2,0.39899999999999997,0.9,2.7,0.32799999999999996,1.2,2.5,.476,0.484,1.6,2.0,0.8290000000000001,0.2,1.8,2.0,2.1,0.7,0.1,0.9,1.6,6.7,PG,33.0,65.0,1087,13.8,0.5489999999999999,.519,.378,1.1,13.0,6.8,20.0,2.1,0.6,12.5,19.7,,1.1,1.1,2.2,.096,,-0.1,-0.3,-0.4,0.4
Gary Harris,SG,22.0,DEN,57.0,56.0,31.3,5.6,11.2,0.502,1.9,4.5,0.42,3.7,6.7,.558,0.586,1.8,2.4,0.7759999999999999,0.8,2.3,3.1,2.9,1.2,0.1,1.3,1.6,14.9,SG,22.0,57.0,1782,16.5,0.611,.400,.210,3.0,8.0,5.5,13.6,1.9,0.3,9.8,18.4,,3.9,0.7,4.6,.124,,3.1,-1.6,1.5,1.6
Joe Harris,SG,25.0,BRK,52.0,11.0,21.9,3.0,7.0,0.425,1.6,4.3,0.385,1.3,2.7,.489,0.5429999999999999,0.7,0.9,0.7140000000000001,0.3,2.5,2.8,1.0,0.6,0.2,1.1,2.3,8.2,SG,25.0,52.0,1138,9.0,0.5579999999999999,.610,.135,1.5,12.0,6.8,7.3,1.2,0.5,12.5,16.5,,0.1,0.6,0.8,.032,,-1.4,-1.5,-3.0,-0.3
Manny Harris,SG,27.0,DAL,4.0,0.0,6.3,0.8,3.8,0.2,0.0,0.5,0.0,0.8,3.3,.231,0.2,0.5,1.0,0.5,0.8,1.5,2.3,0.5,0.0,0.0,0.5,0.3,2.0,SG,27.0,4.0,25,-2.2,0.239,.133,.267,13.3,29.3,20.9,12.7,0.0,0.0,10.7,35.4,,-0.2,0.0,-0.2,-0.364,,-15.1,-3.8,-18.8,-0.1
Tobias Harris,PF,24.0,DET,82.0,48.0,31.3,6.2,13.0,0.48100000000000004,1.3,3.8,0.34700000000000003,4.9,9.1,.537,0.532,2.3,2.8,0.841,0.8,4.3,5.1,1.7,0.7,0.5,1.2,1.6,16.1,PF,24.0,82.0,2567,16.9,0.568,.295,.213,2.6,15.6,8.8,8.8,1.2,1.3,7.6,21.7,,4.0,2.8,6.8,.128,,1.0,0.1,1.2,2.0
Aaron Harrison,SG,22.0,CHO,5.0,0.0,3.4,0.0,0.8,0.0,0.0,0.4,0.0,0.0,0.4,.000,0.0,0.2,0.4,0.5,0.0,0.6,0.6,0.6,0.0,0.0,0.0,0.4,0.2,SG,22.0,5.0,17,-2.2,0.102,.500,.500,0.0,19.5,9.7,22.6,0.0,0.0,0.0,12.9,,-0.1,0.0,-0.1,-0.146,,-9.6,-2.1,-11.6,0.0
Andrew Harrison,PG,22.0,MEM,72.0,18.0,20.5,1.6,5.0,0.325,0.6,2.2,0.276,1.0,2.8,.363,0.385,2.1,2.7,0.763,0.3,1.6,1.9,2.8,0.7,0.3,1.2,2.7,5.9,PG,22.0,72.0,1474,8.7,0.47700000000000004,.433,.539,1.7,9.0,5.3,20.0,1.9,1.4,16.0,16.4,,0.0,1.5,1.6,.051,,-2.4,0.0,-2.4,-0.2
Udonis Haslem,C,36.0,MIA,16.0,0.0,8.1,0.7,1.4,0.478,0.0,0.2,0.0,0.7,1.3,.550,0.478,0.6,0.9,0.6,0.5,1.8,2.3,0.4,0.4,0.1,0.5,1.4,1.9,C,36.0,16.0,130,8.8,0.524,.130,.652,6.7,24.1,15.3,6.4,2.3,0.6,21.3,12.8,,0.0,0.2,0.2,.074,,-4.7,1.5,-3.2,0.0
Spencer Hawes,PF,28.0,TOT,54.0,1.0,14.8,2.5,5.1,0.484,0.5,1.5,0.309,2.0,3.6,.556,0.529,0.8,1.0,0.846,0.7,2.8,3.5,1.5,0.3,0.6,0.9,1.4,6.2,PF,28.0,54.0,797,15.6,0.562,.292,.188,5.3,21.5,13.4,16.5,0.9,3.3,14.0,19.8,,0.7,1.0,1.7,.102,,-1.2,0.8,-0.5,0.3
Spencer Hawes,PF,28.0,CHO,35.0,1.0,17.9,3.0,6.2,0.47700000000000004,0.5,1.6,0.29100000000000004,2.5,4.7,.540,0.514,0.9,1.0,0.882,0.9,3.3,4.2,1.8,0.4,0.7,1.1,1.7,7.3,PF,28.0,35.0,626,14.8,0.545,.252,.156,5.6,20.1,12.8,16.1,1.0,3.6,14.7,19.6,,0.3,0.8,1.1,.086,,-1.8,1.2,-0.6,0.2
Spencer Hawes,PF,28.0,MIL,19.0,0.0,9.0,1.6,3.1,0.508,0.5,1.4,0.34600000000000003,1.1,1.7,.636,0.585,0.7,0.9,0.778,0.3,2.1,2.4,1.0,0.1,0.2,0.5,0.8,4.4,PF,28.0,19.0,171,18.6,0.62,.441,.305,4.1,26.3,15.3,17.7,0.6,2.1,11.9,20.3,,0.4,0.2,0.6,.160,,1.0,-1.0,0.0,0.1
Gordon Hayward,SF,26.0,UTA,73.0,73.0,34.5,7.5,15.8,0.47100000000000003,2.0,5.1,0.39799999999999996,5.4,10.7,.506,0.536,5.0,5.9,0.8440000000000001,0.7,4.7,5.4,3.5,1.0,0.3,1.9,1.6,21.9,SF,26.0,73.0,2516,22.2,0.595,.324,.371,2.3,15.4,9.0,18.2,1.5,0.6,9.4,27.6,,7.1,3.3,10.4,.199,,4.2,0.0,4.2,4.0
Gerald Henderson,SG,29.0,PHI,72.0,41.0,23.2,3.3,7.7,0.423,0.8,2.4,0.353,2.4,5.3,.455,0.478,1.8,2.3,0.8059999999999999,0.5,2.1,2.6,1.6,0.6,0.2,0.9,1.8,9.2,SG,29.0,72.0,1667,10.8,0.529,.313,.298,2.2,10.0,6.1,10.5,1.2,0.7,9.0,17.9,,1.0,1.0,2.0,.059,,-1.8,-1.3,-3.1,-0.5
John Henson,C,26.0,MIL,58.0,39.0,19.4,2.7,5.3,0.515,0.0,0.0,0.0,2.7,5.3,.516,0.515,1.3,1.8,0.6920000000000001,1.6,3.5,5.1,1.0,0.5,1.3,0.9,2.6,6.8,C,26.0,58.0,1123,15.3,0.55,.003,.346,9.6,20.8,15.3,7.7,1.3,6.1,12.7,16.6,,1.2,1.6,2.7,.116,,-2.5,2.5,-0.1,0.6
Juan Hernangómez,PF,21.0,DEN,62.0,9.0,13.6,1.6,3.6,0.451,0.7,1.8,0.40700000000000003,0.9,1.8,.495,0.5539999999999999,0.9,1.2,0.75,0.7,2.3,3.0,0.5,0.5,0.2,0.5,1.0,4.9,PF,21.0,62.0,842,13.4,0.5920000000000001,.504,.339,5.7,18.7,12.3,4.7,1.7,1.1,10.7,14.6,,1.2,0.6,1.8,.104,,-0.1,-1.2,-1.3,0.1
Willy Hernangómez,C,22.0,NYK,72.0,22.0,18.4,3.4,6.5,0.529,0.1,0.2,0.267,3.4,6.3,.538,0.5329999999999999,1.3,1.7,0.728,2.4,4.6,7.0,1.3,0.6,0.5,1.4,2.1,8.2,C,22.0,72.0,1324,19.0,0.564,.032,.269,13.8,27.1,20.4,11.5,1.5,2.2,16.1,20.3,,1.8,1.6,3.4,.123,,-0.6,0.6,0.0,0.7
Mario Hezonja,SF,21.0,ORL,65.0,2.0,14.8,1.8,5.1,0.355,0.7,2.2,0.299,1.1,2.9,.398,0.42,0.6,0.8,0.8,0.3,1.9,2.2,1.0,0.5,0.2,0.9,1.1,4.9,SF,21.0,65.0,960,7.2,0.45,.436,.152,2.2,14.7,8.3,9.6,1.5,1.3,14.1,18.8,,-1.4,0.8,-0.7,-0.033,,-4.8,-0.9,-5.7,-0.9
Roy Hibbert,C,30.0,TOT,48.0,13.0,14.2,1.7,3.1,0.544,0.0,0.0,0.0,1.7,3.1,.544,0.544,1.3,1.6,0.813,1.1,2.0,3.2,0.4,0.2,1.0,0.7,2.1,4.6,C,30.0,48.0,682,13.5,0.614,.000,.510,8.7,15.9,12.3,4.6,0.6,5.9,15.1,14.0,,1.0,0.8,1.8,.129,,-2.9,1.8,-1.1,0.2
Roy Hibbert,C,30.0,CHO,42.0,13.0,16.0,1.9,3.4,0.542,0.0,0.0,0.0,1.9,3.4,.542,0.542,1.5,1.8,0.813,1.3,2.3,3.6,0.5,0.2,1.0,0.7,2.3,5.2,C,30.0,42.0,671,13.5,0.613,.000,.521,8.6,16.0,12.3,4.5,0.6,5.8,14.9,14.0,,1.0,0.8,1.8,.129,,-2.9,1.8,-1.1,0.1
Roy Hibbert,C,30.0,DEN,6.0,0.0,1.8,0.3,0.5,0.667,0.0,0.0,0.0,0.3,0.5,.667,0.667,0.0,0.0,0.0,0.2,0.2,0.3,0.2,0.0,0.3,0.2,0.5,0.7,C,30.0,6.0,11,16.3,0.667,.000,.000,10.1,10.0,10.0,13.5,0.0,14.1,25.0,15.5,,0.0,0.0,0.0,.119,,-1.9,5.1,3.2,0.0
Buddy Hield,SG,24.0,TOT,82.0,55.0,23.0,4.0,9.4,0.426,1.8,4.6,0.391,2.2,4.7,.461,0.523,0.8,0.9,0.8420000000000001,0.4,2.9,3.3,1.5,0.5,0.1,1.2,1.4,10.6,SG,24.0,82.0,1888,11.8,0.541,.494,.099,2.0,13.5,7.8,10.3,1.0,0.4,11.2,21.3,,0.0,1.3,1.3,.032,,-0.9,-1.9,-2.7,-0.4
Buddy Hield,SG,24.0,NOP,57.0,37.0,20.4,3.2,8.3,0.39299999999999996,1.6,4.2,0.369,1.7,4.0,.417,0.48700000000000004,0.5,0.6,0.879,0.3,2.6,2.9,1.4,0.3,0.1,0.8,1.4,8.6,SG,24.0,57.0,1161,9.9,0.503,.512,.070,1.7,13.4,7.5,10.3,0.8,0.5,9.0,20.4,,-0.4,0.9,0.5,.020,,-1.9,-1.6,-3.5,-0.4
Buddy Hield,SG,24.0,SAC,25.0,18.0,29.1,5.7,11.8,0.48,2.4,5.5,0.428,3.3,6.3,.525,0.579,1.4,1.7,0.8140000000000001,0.6,3.5,4.1,1.8,0.8,0.1,2.1,1.4,15.1,SG,24.0,25.0,727,14.9,0.6,.466,.145,2.6,13.7,8.2,10.3,1.4,0.3,14.4,22.9,,0.4,0.4,0.8,.053,,0.7,-2.2,-1.5,0.1
Nenê Hilário,C,34.0,HOU,67.0,8.0,17.9,3.7,5.9,0.617,0.0,0.1,0.33299999999999996,3.6,5.8,.624,0.621,1.7,2.9,0.589,1.4,2.8,4.2,1.0,0.8,0.6,1.1,2.4,9.1,C,34.0,67.0,1198,18.9,0.63,.023,.496,8.6,17.0,12.8,8.6,2.2,2.6,13.1,19.7,,2.5,1.6,4.1,.165,,-0.4,0.8,0.5,0.7
George Hill,PG,30.0,UTA,49.0,49.0,31.5,5.9,12.4,0.47700000000000004,1.9,4.8,0.40299999999999997,4.0,7.6,.523,0.5539999999999999,3.2,4.0,0.8009999999999999,0.5,2.9,3.4,4.2,1.0,0.2,1.7,2.3,16.9,PG,30.0,49.0,1544,19.3,0.599,.384,.323,1.8,10.5,6.2,22.8,1.7,0.6,10.9,23.5,,4.0,1.9,5.9,.182,,3.9,-0.2,3.6,2.2
Jordan Hill,C,29.0,MIN,7.0,0.0,6.7,0.7,1.9,0.385,0.0,0.0,0.0,0.7,1.9,.385,0.385,0.3,0.3,1.0,1.1,0.9,2.0,0.0,0.1,0.0,0.6,1.3,1.7,C,29.0,7.0,47,5.5,0.43200000000000005,.000,.154,19.6,15.1,17.4,0.0,1.1,0.0,22.4,16.8,,-0.1,0.0,0.0,-0.033,,-6.7,-6.2,-12.9,-0.1
Solomon Hill,SF,25.0,NOP,80.0,71.0,29.7,2.3,6.0,0.38299999999999995,1.2,3.4,0.348,1.1,2.6,.428,0.48100000000000004,1.3,1.6,0.805,0.6,3.2,3.8,1.8,0.9,0.4,1.0,2.3,7.0,SF,25.0,80.0,2374,8.0,0.527,.565,.268,2.3,11.4,6.8,8.1,1.5,1.1,13.3,11.5,,0.4,2.3,2.7,.055,,-1.8,1.5,-0.3,1.0
Darrun Hilliard,SG,23.0,DET,39.0,1.0,9.8,1.2,3.2,0.373,0.3,1.2,0.261,0.9,2.1,.438,0.42100000000000004,0.5,0.7,0.75,0.1,0.8,0.8,0.8,0.3,0.1,0.7,1.0,3.3,SG,23.0,39.0,381,5.9,0.45899999999999996,.365,.222,0.6,9.2,4.7,12.3,1.5,0.4,16.8,19.3,,-0.6,0.4,-0.2,-0.027,,-5.0,-1.1,-6.1,-0.4
Jrue Holiday,PG,26.0,NOP,67.0,61.0,32.7,6.0,13.3,0.45399999999999996,1.5,4.2,0.35600000000000004,4.6,9.1,.498,0.51,1.8,2.5,0.708,0.7,3.3,3.9,7.3,1.5,0.7,2.9,2.0,15.4,PG,26.0,67.0,2190,17.1,0.532,.315,.188,2.2,10.6,6.4,35.9,2.2,1.6,16.7,23.5,,1.3,2.6,3.8,.084,,1.2,0.5,1.7,2.0
Justin Holiday,SG,27.0,NYK,82.0,4.0,20.0,2.8,6.6,0.433,1.2,3.3,0.355,1.7,3.2,.513,0.523,0.8,1.0,0.825,0.3,2.4,2.7,1.2,0.8,0.4,0.8,1.3,7.7,SG,27.0,82.0,1639,12.7,0.5489999999999999,.507,.149,1.8,13.1,7.4,9.2,2.0,1.5,10.3,16.9,,1.3,1.2,2.5,.073,,-0.3,-0.8,-1.1,0.4
Rondae Hollis-Jefferson,SF,22.0,BRK,78.0,50.0,22.6,3.0,6.9,0.434,0.2,0.9,0.22399999999999998,2.8,6.1,.463,0.447,2.4,3.2,0.7509999999999999,1.2,4.6,5.8,2.0,1.1,0.6,1.5,2.3,8.7,SF,22.0,78.0,1761,13.7,0.517,.124,.467,5.8,21.1,13.6,13.4,2.2,1.9,15.1,18.7,,0.4,2.2,2.6,.070,,-2.9,1.9,-1.0,0.4
Richaun Holmes,C,23.0,PHI,57.0,17.0,20.9,4.0,7.2,0.5579999999999999,0.5,1.4,0.35100000000000003,3.6,5.9,.606,0.591,1.3,1.8,0.6990000000000001,1.6,3.8,5.5,1.0,0.7,1.0,1.0,2.4,9.8,C,23.0,57.0,1193,18.6,0.611,.187,.250,8.7,20.1,14.4,8.3,1.7,3.7,10.7,18.6,,2.2,1.6,3.8,.151,,0.2,1.5,1.7,1.1
Rodney Hood,SG,24.0,UTA,59.0,55.0,27.0,4.6,11.3,0.408,1.9,5.2,0.371,2.7,6.1,.440,0.494,1.5,1.9,0.7829999999999999,0.3,3.2,3.4,1.6,0.6,0.2,1.1,2.2,12.7,SG,24.0,59.0,1593,12.4,0.522,.461,.173,1.2,13.1,7.3,10.1,1.3,0.6,8.3,22.9,,0.7,1.9,2.6,.078,,-0.3,-0.9,-1.2,0.3
