Player,Pos_x,Age_x,Tm,G_x,GS,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Pos_y,Age_y,G_y,MP_y,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Kenneth Faried,PF,28.0,DEN,32.0,7.0,14.4,2.4,4.6,0.514,0.0,0.0,0.0,2.4,4.6,.517,0.514,1.1,1.6,0.706,2.1,2.7,4.8,0.6,0.4,0.4,0.7,1.6,5.9,PF,28.0,32.0,461,17.4,0.552,.007,.345,16.7,20.7,18.7,5.8,1.3,2.4,11.9,18.3,,0.9,0.4,1.3,.132,,-1.1,-1.1,-2.3,0.0
Derrick Favors,C,26.0,UTA,77.0,77.0,28.0,5.1,9.1,0.563,0.2,0.8,0.222,4.9,8.3,.596,0.573,1.8,2.8,0.6509999999999999,2.6,4.6,7.2,1.3,0.7,1.1,1.1,2.1,12.3,C,26.0,77.0,2153,18.8,0.593,.090,.306,10.6,18.5,14.6,7.8,1.3,3.2,9.9,18.5,,4.5,3.5,8.0,.179,,0.5,2.2,2.7,2.5
Kay Felder,PG,22.0,TOT,16.0,0.0,8.8,1.3,4.4,0.3,0.3,1.2,0.21100000000000002,1.1,3.2,.333,0.32899999999999996,0.7,0.8,0.917,0.2,0.9,1.1,1.3,0.2,0.1,1.0,0.7,3.6,PG,22.0,16.0,140,3.6,0.379,.271,.171,2.3,12.0,6.9,22.0,1.0,0.6,17.5,28.4,,-0.6,0.1,-0.5,-0.175,,-8.6,-3.8,-12.4,-0.4
Kay Felder,PG,22.0,CHI,14.0,0.0,9.6,1.4,4.7,0.303,0.3,1.3,0.222,1.1,3.4,.333,0.33299999999999996,0.8,0.9,0.917,0.1,0.9,1.0,1.4,0.2,0.1,1.1,0.8,3.9,PG,22.0,14.0,134,3.6,0.386,.273,.182,0.8,10.8,5.6,23.0,1.1,0.7,17.4,28.0,,-0.5,0.1,-0.5,-0.168,,-8.2,-3.3,-11.5,-0.3
Kay Felder,PG,22.0,DET,2.0,0.0,3.0,0.5,2.0,0.25,0.0,0.5,0.0,0.5,1.5,.333,0.25,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.5,0.0,1.0,PG,22.0,2.0,6,2.0,0.25,.250,.000,36.0,37.6,36.8,0.0,0.0,0.0,20.0,36.9,,0.0,0.0,0.0,-0.336,,-18.1,-13.4,-31.4,0.0
Cristiano Felício,C,25.0,CHI,55.0,16.0,17.8,2.3,3.9,0.591,0.0,0.0,0.0,2.3,3.9,.596,0.591,1.0,1.5,0.667,1.5,2.7,4.2,1.0,0.3,0.2,1.0,1.9,5.6,C,25.0,55.0,977,12.5,0.614,.009,.377,8.8,17.1,12.8,8.4,0.8,1.0,17.7,13.6,,1.2,0.5,1.7,.086,,-2.3,-0.1,-2.4,-0.1
Raymond Felton,PG,33.0,OKC,82.0,2.0,16.6,2.7,6.7,0.406,1.0,2.8,0.35200000000000004,1.7,3.9,.444,0.479,0.4,0.5,0.818,0.3,1.6,1.9,2.5,0.6,0.2,0.9,1.1,6.9,PG,33.0,82.0,1365,13.0,0.494,.417,.080,2.0,11.0,6.3,22.5,1.8,1.1,11.7,20.4,,0.9,1.3,2.2,.078,,-1.1,-1.7,-2.8,-0.3
Terrance Ferguson,SG,19.0,OKC,61.0,12.0,12.5,1.1,2.8,0.414,0.7,2.0,0.33299999999999996,0.5,0.8,.612,0.5329999999999999,0.1,0.2,0.9,0.3,0.5,0.8,0.3,0.4,0.2,0.2,1.4,3.1,SG,19.0,61.0,763,7.4,0.545,.710,.059,2.7,4.2,3.4,3.4,1.6,1.2,6.0,10.4,,0.7,0.5,1.2,.077,,-1.2,-1.3,-2.5,-0.1
Yogi Ferrell,SG,24.0,DAL,82.0,21.0,27.8,3.8,8.9,0.426,1.6,4.4,0.373,2.2,4.5,.477,0.518,1.0,1.3,0.7959999999999999,0.3,2.7,3.0,2.5,0.8,0.1,1.0,1.9,10.2,SG,24.0,82.0,2282,11.4,0.54,.492,.141,1.2,11.2,6.1,13.5,1.4,0.4,9.1,17.0,,1.5,1.5,3.0,.064,,-0.4,-0.6,-1.0,0.6
Dorian Finney-Smith,PF,24.0,DAL,21.0,13.0,21.3,2.2,5.8,0.38,1.0,3.2,0.299,1.2,2.6,.481,0.46299999999999997,0.5,0.7,0.733,1.0,2.5,3.6,1.2,0.5,0.2,1.0,2.0,5.9,PF,24.0,21.0,448,7.6,0.48200000000000004,.554,.124,5.3,13.6,9.3,8.4,1.1,0.8,14.1,15.1,,-0.2,0.3,0.1,.015,,-2.8,-0.3,-3.1,-0.1
Bryn Forbes,SG,24.0,SAS,80.0,12.0,19.0,2.6,6.2,0.42100000000000004,1.1,2.9,0.39,1.5,3.4,.446,0.51,0.6,0.9,0.667,0.2,1.2,1.4,1.0,0.4,0.0,0.5,1.4,6.9,SG,24.0,80.0,1517,9.1,0.525,.459,.145,0.9,7.2,4.0,7.8,0.9,0.1,6.5,16.7,,0.8,1.3,2.1,.067,,-1.2,-1.9,-3.1,-0.4
Evan Fournier,SF,25.0,ORL,57.0,57.0,32.2,6.5,14.1,0.45899999999999996,2.2,5.9,0.379,4.2,8.2,.516,0.5379999999999999,2.6,3.0,0.867,0.4,2.8,3.2,2.9,0.8,0.3,1.7,2.4,17.8,SF,25.0,57.0,1837,15.5,0.5770000000000001,.418,.216,1.4,9.5,5.4,14.8,1.3,0.7,9.8,23.3,,2.4,0.9,3.3,.087,,1.6,-2.1,-0.4,0.7
De'Aaron Fox,PG,20.0,SAC,73.0,60.0,27.8,4.5,10.9,0.41200000000000003,0.6,2.1,0.307,3.8,8.8,.436,0.441,1.9,2.7,0.723,0.5,2.3,2.8,4.4,1.0,0.3,2.4,2.2,11.6,PG,20.0,73.0,2026,11.2,0.478,.192,.245,1.8,10.0,5.7,24.6,1.7,0.9,16.4,23.4,,-1.7,1.1,-0.6,-0.014,,-2.8,-1.5,-4.4,-1.2
Tim Frazier,PG,27.0,WAS,59.0,11.0,14.2,1.2,2.9,0.395,0.3,0.9,0.304,0.9,2.0,.440,0.445,0.4,0.5,0.767,0.3,1.6,1.9,3.3,0.8,0.1,1.0,1.6,3.0,PG,27.0,59.0,838,11.3,0.475,.326,.174,2.4,13.1,7.8,31.1,2.8,0.7,23.5,12.8,,0.4,1.0,1.4,.080,,-2.4,0.3,-2.1,0.0
Channing Frye,C,34.0,TOT,53.0,1.0,13.1,2.0,4.0,0.491,0.7,2.2,0.33899999999999997,1.2,1.8,.670,0.583,0.3,0.4,0.895,0.2,2.3,2.5,0.7,0.3,0.2,0.4,1.3,5.0,C,34.0,53.0,695,13.1,0.599,.542,.090,1.9,19.4,10.8,7.9,1.3,1.6,8.7,15.2,,0.9,0.6,1.5,.101,,-0.7,-1.0,-1.7,0.1
Channing Frye,C,34.0,CLE,44.0,1.0,12.4,1.9,3.8,0.49700000000000005,0.7,2.0,0.33299999999999996,1.2,1.8,.684,0.586,0.3,0.3,0.9329999999999999,0.2,2.3,2.5,0.6,0.4,0.3,0.4,1.2,4.8,C,34.0,44.0,545,13.9,0.604,.533,.089,2.1,20.3,11.3,7.5,1.5,1.9,8.8,15.6,,0.7,0.5,1.2,.104,,-0.5,-0.8,-1.3,0.1
Channing Frye,C,34.0,LAL,9.0,0.0,16.7,2.2,4.8,0.465,1.0,2.8,0.36,1.2,2.0,.611,0.57,0.3,0.4,0.75,0.2,2.6,2.8,1.1,0.1,0.1,0.4,1.7,5.8,C,34.0,9.0,150,10.2,0.581,.581,.093,1.4,16.2,8.9,9.5,0.3,0.5,8.2,13.8,,0.2,0.1,0.3,.091,,-1.3,-1.8,-3.0,0.0
Markelle Fultz,SG,19.0,PHI,14.0,0.0,18.1,3.2,7.9,0.405,0.0,0.1,0.0,3.2,7.9,.409,0.405,0.7,1.5,0.47600000000000003,0.8,2.3,3.1,3.8,0.9,0.3,1.2,1.6,7.1,SG,19.0,14.0,253,12.4,0.41600000000000004,.009,.189,4.9,13.1,9.2,31.3,2.3,1.3,12.4,23.1,,-0.2,0.4,0.2,.043,,-3.8,0.8,-3.0,-0.1
Danilo Gallinari,SF,29.0,LAC,21.0,21.0,32.0,4.9,12.2,0.39799999999999996,1.7,5.3,0.324,3.1,6.9,.455,0.469,3.9,4.1,0.9309999999999999,0.4,4.4,4.8,2.0,0.6,0.5,1.2,1.4,15.3,SF,29.0,21.0,671,13.8,0.545,.434,.340,1.5,14.9,8.3,8.9,0.9,1.2,8.1,20.6,,0.8,0.4,1.2,.088,,0.0,-1.5,-1.4,0.1
Langston Galloway,SG,26.0,DET,58.0,2.0,14.9,2.2,5.9,0.371,1.3,3.8,0.344,0.9,2.1,.418,0.48100000000000004,0.6,0.7,0.805,0.2,1.4,1.6,1.0,0.6,0.1,0.3,0.7,6.2,SG,26.0,58.0,863,12.2,0.503,.641,.121,1.6,10.3,5.9,10.1,2.0,0.5,4.8,19.3,,0.5,0.9,1.4,.080,,-0.2,-1.6,-1.7,0.1
Marc Gasol,C,33.0,MEM,73.0,73.0,33.0,5.9,14.2,0.42,1.5,4.4,0.341,4.5,9.8,.456,0.473,3.8,4.6,0.8340000000000001,1.1,7.0,8.1,4.2,0.7,1.4,2.7,2.5,17.2,C,33.0,73.0,2408,17.4,0.532,.310,.326,3.7,25.3,14.2,21.7,1.1,3.9,14.1,25.6,,1.5,2.6,4.0,.080,,-0.1,1.6,1.5,2.1
Pau Gasol,C,37.0,SAS,77.0,63.0,23.5,3.7,8.1,0.45799999999999996,0.6,1.6,0.358,3.2,6.6,.481,0.49200000000000005,2.1,2.7,0.7559999999999999,1.7,6.4,8.0,3.1,0.3,1.0,1.4,1.6,10.1,C,37.0,77.0,1812,18.9,0.539,.191,.333,7.8,30.2,19.0,20.1,0.7,3.6,13.1,20.4,,2.7,3.3,6.0,.159,,-0.1,3.3,3.2,2.4
Rudy Gay,PF,31.0,SAS,57.0,6.0,21.6,4.4,9.4,0.47100000000000003,0.6,2.1,0.314,3.8,7.4,.516,0.506,2.0,2.5,0.772,1.3,3.8,5.1,1.3,0.8,0.7,1.4,1.7,11.5,PF,31.0,57.0,1231,18.0,0.545,.220,.270,6.8,19.5,13.1,9.8,1.9,2.6,11.5,24.6,,1.0,2.1,3.1,.122,,-0.7,1.0,0.3,0.7
Paul George,SF,27.0,OKC,79.0,79.0,36.6,7.3,17.0,0.43,3.1,7.7,0.401,4.2,9.3,.454,0.521,4.3,5.2,0.8220000000000001,0.9,4.7,5.7,3.3,2.0,0.5,2.7,2.9,21.9,SF,27.0,79.0,2891,18.7,0.57,.454,.307,2.7,14.9,8.6,14.5,2.8,1.2,12.2,25.7,,5.0,3.9,8.9,.147,,2.5,0.0,2.5,3.3
Marcus Georges-Hunt,SG,23.0,MIN,42.0,0.0,5.3,0.5,1.1,0.43799999999999994,0.1,0.4,0.267,0.4,0.8,.515,0.479,0.3,0.5,0.619,0.2,0.2,0.4,0.2,0.1,0.0,0.1,0.8,1.4,SG,23.0,42.0,224,6.9,0.515,.313,.438,3.6,4.7,4.1,4.1,1.3,0.0,5.0,11.9,,0.2,0.0,0.2,.049,,-1.7,-2.7,-4.4,-0.1
Jonathan Gibson,PG,30.0,BOS,4.0,0.0,10.0,3.5,5.8,0.609,1.5,3.0,0.5,2.0,2.8,.727,0.7390000000000001,0.0,0.0,0.0,0.0,0.8,0.8,1.0,0.0,0.0,0.8,1.3,8.5,PG,30.0,4.0,40,25.4,0.7390000000000001,.522,.000,0.0,8.1,4.1,22.6,0.0,0.0,11.5,29.0,,0.1,0.0,0.2,.195,,7.2,-5.3,1.9,0.0
Taj Gibson,PF,32.0,MIN,82.0,82.0,33.2,5.2,9.0,0.5770000000000001,0.1,0.4,0.2,5.1,8.6,.595,0.581,1.7,2.3,0.768,2.4,4.8,7.1,1.2,0.8,0.7,1.1,2.7,12.2,PF,32.0,82.0,2726,15.4,0.61,.047,.251,8.1,16.7,12.4,5.2,1.1,1.9,9.8,14.7,,5.4,1.7,7.2,.126,,0.9,0.2,1.1,2.1
Manu Ginóbili,SG,40.0,SAS,65.0,0.0,20.0,3.1,7.1,0.434,1.0,3.0,0.33299999999999996,2.1,4.2,.506,0.503,1.7,2.0,0.84,0.3,1.9,2.2,2.5,0.7,0.2,1.6,1.9,8.9,SG,40.0,65.0,1299,12.9,0.5529999999999999,.415,.283,1.6,10.6,6.1,19.1,1.7,1.0,16.8,21.5,,0.6,1.6,2.2,.082,,-0.5,-0.5,-1.0,0.3
Rudy Gobert,C,25.0,UTA,56.0,56.0,32.4,4.9,7.9,0.622,0.0,0.0,0.0,4.9,7.9,.622,0.622,3.6,5.3,0.682,2.9,7.8,10.7,1.4,0.8,2.3,1.9,2.7,13.5,C,25.0,56.0,1816,20.7,0.657,.000,.673,10.4,27.0,18.8,6.9,1.2,6.0,15.7,16.9,,4.2,3.9,8.1,.214,,-0.3,4.6,4.3,2.9
Aaron Gordon,PF,22.0,ORL,58.0,57.0,32.9,6.5,14.9,0.434,2.0,5.9,0.336,4.5,9.0,.497,0.5,2.7,3.9,0.698,1.5,6.4,7.9,2.3,1.0,0.8,1.8,1.9,17.6,PF,22.0,58.0,1909,16.5,0.53,.395,.260,5.0,21.5,13.2,11.7,1.5,1.9,10.0,24.7,,0.9,2.0,2.9,.072,,0.0,0.0,0.0,1.0
Eric Gordon,SG,29.0,HOU,69.0,30.0,31.2,6.0,14.1,0.428,3.2,8.8,0.359,2.9,5.2,.544,0.54,2.8,3.5,0.809,0.4,2.1,2.5,2.2,0.6,0.4,1.9,1.7,18.0,SG,29.0,69.0,2154,15.2,0.578,.627,.248,1.3,7.5,4.4,11.7,1.0,1.1,10.8,24.7,,2.9,1.8,4.7,.105,,1.4,-2.4,-1.0,0.5
Marcin Gortat,C,33.0,WAS,82.0,82.0,25.3,3.5,6.8,0.518,0.0,0.0,0.0,3.5,6.8,.518,0.518,1.3,2.0,0.675,2.2,5.4,7.6,1.8,0.5,0.7,1.2,2.1,8.4,C,33.0,82.0,2075,14.7,0.546,.000,.291,9.9,24.0,17.0,10.6,1.0,2.6,13.5,15.5,,2.4,2.4,4.9,.113,,-1.6,1.9,0.3,1.2
Treveon Graham,SG,24.0,CHO,63.0,2.0,16.7,1.5,3.5,0.434,0.6,1.5,0.41200000000000003,0.9,2.0,.452,0.525,0.7,0.9,0.695,0.7,1.3,1.9,0.9,0.5,0.0,0.4,1.7,4.3,SG,24.0,63.0,1050,9.0,0.5529999999999999,.439,.267,4.3,8.3,6.2,7.8,1.5,0.2,9.9,11.3,,1.1,0.7,1.8,.080,,-0.6,-0.3,-0.9,0.3
Jerami Grant,PF,23.0,OKC,81.0,1.0,20.3,3.0,5.6,0.535,0.4,1.4,0.29100000000000004,2.6,4.3,.613,0.57,2.0,3.0,0.675,1.1,2.9,3.9,0.7,0.4,1.0,0.7,1.9,8.4,PF,23.0,81.0,1647,16.2,0.607,.241,.526,5.6,16.3,10.7,5.1,0.9,4.2,8.8,16.0,,3.5,1.9,5.4,.156,,-0.8,0.2,-0.6,0.6
Jerian Grant,PG,25.0,CHI,74.0,26.0,22.8,2.8,6.8,0.41600000000000004,0.8,2.5,0.326,2.0,4.3,.468,0.47600000000000003,1.9,2.5,0.745,0.4,1.9,2.3,4.6,0.9,0.1,1.2,1.8,8.4,PG,25.0,74.0,1686,14.3,0.528,.372,.374,1.9,9.3,5.5,30.1,1.8,0.4,13.2,17.4,,2.3,1.0,3.3,.094,,-0.1,-1.8,-2.0,0.0
Josh Gray,PG,24.0,PHO,5.0,0.0,17.2,2.2,8.2,0.268,0.6,2.6,0.231,1.6,5.6,.286,0.305,1.4,2.2,0.636,0.4,1.6,2.0,2.4,1.6,0.4,1.4,1.6,6.4,PG,24.0,5.0,86,7.2,0.349,.317,.268,2.4,10.1,6.2,20.8,4.5,1.9,13.2,26.1,,-0.3,0.1,-0.2,-0.118,,-5.9,0.4,-5.5,-0.1
Danny Green,SG,30.0,SAS,70.0,60.0,25.6,3.1,8.0,0.387,1.7,4.6,0.363,1.4,3.4,.419,0.49,0.7,0.9,0.769,0.6,3.0,3.6,1.6,0.9,1.1,1.1,1.7,8.6,SG,30.0,70.0,1791,11.4,0.509,.570,.116,2.5,13.0,7.7,8.9,1.8,3.7,11.2,16.6,,0.1,2.9,2.9,.078,,-1.1,2.2,1.2,1.4
Draymond Green,PF,27.0,GSW,70.0,70.0,32.7,4.0,8.8,0.45399999999999996,1.1,3.7,0.301,2.9,5.2,.562,0.516,1.9,2.5,0.775,1.1,6.6,7.6,7.3,1.4,1.3,2.9,2.6,11.0,PF,27.0,70.0,2287,16.1,0.556,.414,.279,3.9,21.1,13.1,29.0,2.0,3.1,22.5,17.2,,2.6,3.4,6.1,.127,,0.4,2.7,3.2,3.0
Gerald Green,SG,32.0,HOU,41.0,2.0,22.7,4.1,10.1,0.40700000000000003,2.7,7.3,0.369,1.4,2.8,.504,0.54,1.2,1.5,0.85,0.4,2.9,3.2,0.6,0.6,0.4,0.8,2.1,12.1,SG,32.0,41.0,929,14.1,0.5660000000000001,.722,.145,1.8,14.2,8.1,4.3,1.3,1.4,6.6,22.4,,1.0,1.0,2.1,.107,,0.5,-2.4,-1.9,0.0
JaMychal Green,PF,27.0,MEM,55.0,54.0,28.0,4.1,8.9,0.457,0.8,2.3,0.33899999999999997,3.3,6.6,.499,0.501,1.5,2.0,0.721,2.7,5.8,8.4,1.4,0.6,0.5,1.4,2.8,10.3,PF,27.0,55.0,1542,14.0,0.53,.260,.227,10.8,24.4,17.4,8.3,1.0,1.5,12.4,17.8,,1.3,1.3,2.6,.079,,-1.2,-0.4,-1.5,0.2
Jeff Green,PF,31.0,CLE,78.0,13.0,23.4,3.8,7.9,0.47700000000000004,0.7,2.2,0.312,3.1,5.7,.540,0.52,2.6,3.0,0.868,0.8,2.4,3.2,1.3,0.5,0.4,1.0,1.9,10.8,PF,31.0,78.0,1828,14.8,0.5870000000000001,.275,.379,3.7,11.2,7.6,8.0,1.1,1.6,9.4,19.3,,3.1,0.8,3.9,.103,,-0.2,-1.7,-1.9,0.1
Blake Griffin,PF,28.0,TOT,58.0,58.0,34.0,7.5,17.2,0.43799999999999994,1.9,5.6,0.345,5.6,11.6,.482,0.493,4.5,5.7,0.785,1.3,6.1,7.4,5.8,0.7,0.3,2.8,2.4,21.4,PF,28.0,58.0,1970,19.6,0.544,.323,.331,4.1,19.8,12.0,28.1,1.0,0.8,12.6,28.9,,3.2,1.8,4.9,.120,,2.9,-0.1,2.8,2.4
Blake Griffin,PF,28.0,LAC,33.0,33.0,34.5,7.7,17.5,0.441,1.9,5.7,0.342,5.8,11.8,.488,0.49700000000000005,5.2,6.6,0.785,1.4,6.5,7.9,5.4,0.9,0.3,3.0,2.4,22.6,PF,28.0,33.0,1139,20.4,0.5529999999999999,.324,.379,4.5,20.5,12.6,25.6,1.3,0.7,12.8,29.3,,2.0,1.0,3.0,.126,,3.2,-0.1,3.1,1.5
Blake Griffin,PF,28.0,DET,25.0,25.0,33.2,7.2,16.7,0.433,1.9,5.4,0.348,5.4,11.3,.473,0.489,3.5,4.4,0.784,1.1,5.6,6.6,6.2,0.4,0.4,2.6,2.4,19.8,PF,28.0,25.0,831,18.5,0.531,.323,.266,3.5,18.9,11.0,31.5,0.7,1.0,12.4,28.4,,1.1,0.8,1.9,.113,,2.4,-0.1,2.3,0.9
Daniel Hamilton,SG,22.0,OKC,6.0,0.0,4.7,0.8,1.8,0.455,0.3,0.8,0.4,0.5,1.0,.500,0.545,0.0,0.0,0.0,0.0,0.8,0.8,1.3,0.2,0.0,0.3,0.3,2.0,SG,22.0,6.0,28,18.2,0.545,.455,.000,0.0,20.5,9.9,44.2,1.8,0.0,15.4,19.9,,0.1,0.0,0.1,.169,,0.8,-2.4,-1.6,0.0
Tim Hardaway,SG,25.0,NYK,57.0,54.0,33.1,6.3,15.0,0.42100000000000004,2.3,7.2,0.317,4.0,7.8,.516,0.496,2.6,3.1,0.816,0.6,3.4,3.9,2.7,1.1,0.2,1.6,2.2,17.5,SG,25.0,57.0,1885,14.4,0.5329999999999999,.479,.209,1.9,11.3,6.6,12.7,1.6,0.5,9.0,23.8,,1.6,1.1,2.6,.067,,1.7,-1.8,-0.1,0.9
James Harden,SG,28.0,HOU,72.0,72.0,35.4,9.0,20.1,0.449,3.7,10.0,0.36700000000000005,5.4,10.1,.531,0.541,8.7,10.1,0.858,0.6,4.8,5.4,8.8,1.8,0.7,4.4,2.3,30.4,SG,28.0,72.0,2551,29.8,0.619,.498,.502,1.8,15.2,8.6,45.1,2.4,1.7,15.1,36.1,,11.6,3.8,15.4,.289,,9.6,1.3,10.9,8.3
Maurice Harkless,SF,24.0,POR,59.0,36.0,21.4,2.5,5.0,0.495,0.8,2.0,0.415,1.7,3.0,.547,0.5770000000000001,0.7,1.0,0.7120000000000001,0.8,2.0,2.7,0.9,0.8,0.7,0.7,1.7,6.5,SF,24.0,59.0,1264,12.6,0.596,.397,.199,4.0,9.9,7.0,6.0,1.9,2.8,11.0,12.6,,1.6,1.7,3.2,.123,,-0.2,2.0,1.8,1.2
Montrezl Harrell,C,24.0,LAC,76.0,3.0,17.0,4.6,7.2,0.635,0.0,0.1,0.14300000000000002,4.6,7.1,.641,0.636,1.8,2.9,0.626,1.4,2.7,4.0,1.0,0.5,0.7,0.9,1.9,11.0,C,24.0,76.0,1293,24.7,0.647,.013,.405,8.9,17.0,13.0,10.1,1.4,3.4,9.5,23.8,,4.3,1.3,5.5,.205,,2.4,0.0,2.4,1.5
Devin Harris,PG,34.0,TOT,71.0,1.0,18.9,2.6,6.4,0.41200000000000003,1.1,3.2,0.348,1.5,3.2,.476,0.499,2.0,2.4,0.835,0.2,1.6,1.8,2.1,0.7,0.2,1.1,2.2,8.4,PG,34.0,71.0,1340,13.0,0.563,.500,.374,1.0,9.8,5.3,16.9,1.8,0.8,12.6,20.2,,1.6,0.9,2.5,.089,,-0.1,-1.9,-2.0,0.0
Devin Harris,PG,34.0,DAL,44.0,1.0,18.3,2.7,6.5,0.415,1.0,2.8,0.35200000000000004,1.7,3.6,.465,0.493,2.1,2.5,0.83,0.2,1.7,1.9,1.9,0.8,0.2,1.1,2.3,8.5,PG,34.0,44.0,807,13.5,0.56,.440,.394,1.2,10.8,5.8,16.4,2.1,0.9,12.8,21.5,,0.7,0.7,1.4,.085,,-0.5,-0.9,-1.4,0.1
Devin Harris,PG,34.0,DEN,27.0,0.0,19.7,2.6,6.3,0.406,1.3,3.8,0.34299999999999997,1.3,2.5,.500,0.509,1.8,2.1,0.845,0.1,1.4,1.6,2.5,0.5,0.1,1.0,2.0,8.2,PG,34.0,27.0,533,12.4,0.568,.600,.341,0.6,8.2,4.4,17.7,1.3,0.6,12.1,18.2,,0.9,0.2,1.1,.096,,0.5,-3.3,-2.8,-0.1
Gary Harris,SG,23.0,DEN,67.0,65.0,34.4,6.6,13.6,0.485,2.3,5.9,0.396,4.2,7.7,.553,0.57,2.0,2.4,0.8270000000000001,0.6,2.1,2.6,2.9,1.8,0.2,1.8,1.8,17.5,SG,23.0,67.0,2304,16.5,0.597,.434,.178,1.8,6.8,4.3,13.0,2.6,0.5,10.8,20.7,,3.9,1.5,5.5,.114,,2.4,-1.5,0.9,1.7
Joe Harris,SG,26.0,BRK,78.0,14.0,25.3,3.9,8.0,0.491,1.9,4.6,0.419,2.0,3.4,.589,0.612,1.1,1.3,0.8270000000000001,0.7,2.7,3.3,1.6,0.4,0.3,1.2,2.0,10.8,SG,26.0,78.0,1975,13.3,0.634,.576,.167,2.7,11.3,7.0,10.2,0.9,0.8,12.0,16.6,,3.0,0.9,4.0,.097,,1.3,-1.2,0.1,1.1
Tobias Harris,PF,25.0,TOT,80.0,80.0,33.4,7.0,15.3,0.46,2.3,5.6,0.41100000000000003,4.7,9.7,.488,0.535,2.2,2.7,0.8290000000000001,0.7,4.7,5.5,2.4,0.9,0.4,1.3,2.1,18.6,PF,25.0,80.0,2668,17.1,0.565,.364,.177,2.4,15.7,9.0,11.8,1.3,1.1,7.4,23.3,,4.2,2.5,6.7,.120,,1.5,-0.8,0.7,1.8
Tobias Harris,PF,25.0,DET,48.0,48.0,32.6,6.7,14.8,0.451,2.4,5.8,0.409,4.3,9.0,.478,0.531,2.4,2.8,0.846,0.8,4.3,5.1,2.0,0.7,0.3,1.1,1.9,18.1,PF,25.0,48.0,1563,16.7,0.564,.389,.192,2.5,15.0,8.6,9.9,1.1,0.9,6.2,23.2,,2.6,1.5,4.1,.125,,1.4,-1.2,0.2,0.9
Tobias Harris,PF,25.0,LAC,32.0,32.0,34.5,7.6,16.0,0.473,2.2,5.3,0.414,5.4,10.7,.501,0.541,2.0,2.5,0.8,0.7,5.3,6.0,3.1,1.2,0.6,1.7,2.3,19.3,PF,25.0,32.0,1105,17.7,0.565,.330,.156,2.2,16.8,9.6,14.3,1.6,1.5,9.0,23.5,,1.6,1.0,2.6,.112,,1.7,-0.2,1.5,1.0
Aaron Harrison,SG,23.0,DAL,9.0,3.0,25.9,2.1,7.7,0.275,1.0,4.8,0.209,1.1,2.9,.385,0.341,1.4,1.9,0.765,0.4,2.2,2.7,1.2,1.0,0.2,0.3,3.0,6.7,SG,23.0,9.0,233,5.1,0.392,.623,.246,1.8,9.9,5.7,6.7,1.9,0.8,3.8,15.5,,-0.3,0.2,-0.1,-0.014,,-3.6,-0.5,-4.1,-0.1
Andrew Harrison,PG,23.0,MEM,56.0,46.0,23.7,3.2,7.7,0.42200000000000004,0.8,2.5,0.331,2.4,5.1,.467,0.47700000000000004,2.2,2.8,0.78,0.4,1.9,2.3,3.2,0.7,0.5,1.4,2.5,9.5,PG,23.0,56.0,1326,12.7,0.534,.331,.371,2.0,9.7,5.7,21.3,1.4,1.8,14.0,19.6,,1.0,0.7,1.7,.062,,-0.9,-1.5,-2.5,-0.2
Shaquille Harrison,PG,24.0,PHO,23.0,2.0,16.7,2.6,5.4,0.47600000000000003,0.3,1.1,0.231,2.3,4.3,.541,0.5,1.2,1.7,0.737,0.4,2.3,2.7,2.4,1.1,0.3,1.0,1.8,6.6,PG,24.0,23.0,384,15.6,0.54,.210,.306,2.5,14.7,8.5,22.2,3.2,1.5,13.5,18.0,,0.4,0.4,0.8,.094,,-0.7,0.9,0.2,0.2
Josh Hart,SG,22.0,LAL,63.0,23.0,23.2,2.8,6.0,0.469,1.2,3.1,0.396,1.6,2.8,.551,0.573,1.0,1.5,0.7020000000000001,0.7,3.5,4.2,1.3,0.7,0.3,0.7,1.7,7.9,SG,22.0,63.0,1461,12.2,0.596,.525,.251,3.1,16.0,9.6,7.6,1.5,0.9,10.1,13.5,,1.9,1.5,3.4,.111,,-0.3,0.2,-0.1,0.7
Udonis Haslem,C,37.0,MIA,14.0,0.0,5.1,0.2,1.1,0.2,0.1,0.6,0.125,0.1,0.5,.286,0.233,0.1,0.1,0.5,0.2,0.5,0.7,0.4,0.0,0.1,0.1,0.2,0.6,C,37.0,14.0,72,1.8,0.252,.533,.133,4.7,10.9,7.8,9.2,0.0,2.4,11.2,11.1,,-0.1,0.1,-0.1,-0.059,,-7.1,-0.4,-7.5,-0.1
