Player_name,Date,Team,Opp,H/A,GTime(ET),Team pts,Opp pts,Win,Start,Mins_played,FDP,DoubleD,TripleD,FD_Sal,FD pos,ADI,VMI,pt,rb,as,st,bl,to,3pts,FGM,FGA,FG%,FTM,FTA,FT%
Dante Exum,11/18/2019,uta,min,0,21,102,112,0,0,14.01666667,8,0,0,3700,1,46.94,6.03,2,0,0,1,1,0,0,1,4,0.25,0,0,0.00
Jordan McRae,1/26/2020,was,atl,0,18,133,152,0,0,17.8,30.4,0,0,4700,2,62.73,3.51,12,7,2,1,2,2,0,4,10,0.40,4,4,1.00
Jordan McRae,1/23/2020,was,cle,1,19,124,112,1,0,17.76666667,7,0,0,5000,2,64.97,2.5,4,0,2,0,0,0,0,2,8,0.25,0,2,0.00
Jordan McRae,1/22/2020,was,mia,0,19.5,129,134,0,0,34.06666667,28.1,0,0,5500,2,66.8,1.07,14,3,5,1,0,0,2,5,5,1.00,2,2,1.00
Jordan McRae,1/20/2020,was,det,1,14,106,100,1,0,25.38333333,19.1,0,0,5500,2,68.08,-0.21,7,8,3,0,0,2,0,3,7,0.43,1,2,0.50
Jordan McRae,1/17/2020,was,tor,0,19,111,140,0,0,6.133333333,4.7,0,0,5600,2,69.22,-2.78,3,1,1,0,0,1,1,1,5,0.20,0,0,0.00
Jordan McRae,1/15/2020,was,chi,0,20,106,115,0,0,25.48333333,27.3,0,0,6400,2,64.7,3.17,16,4,3,1,0,1,0,6,3,2.00,4,4,1.00
Jordan McRae,1/12/2020,was,uta,0,15.5,116,127,0,0,25.2,27.2,0,0,6400,2,67.67,0.2,16,6,2,0,1,2,0,7,4,1.75,2,3,0.67
Jordan McRae,1/10/2020,was,atl,1,19,111,101,1,1,36.35,47.6,0,0,6100,2,68.62,-0.59,29,8,6,1,0,3,4,0,0,0.00,5,7,0.71
Jordan McRae,1/8/2020,was,orl,0,19,89,123,0,1,20.5,18.4,0,0,6100,2,68.21,-1.86,9,2,2,1,1,2,0,4,1,4.00,1,2,0.50
Jordan McRae,1/6/2020,was,bos,1,19,99,94,1,1,38.3,42.9,0,0,5600,2,67.21,-0.86,19,7,1,2,3,1,2,8,4,2.00,1,3,0.33
Jordan McRae,1/4/2020,was,den,1,20,128,114,1,1,28.8,17.8,0,0,5700,2,64.93,0.82,11,4,2,0,1,4,1,3,5,0.60,4,4,1.00
Jordan McRae,1/3/2020,was,por,0,19,103,122,0,0,33.06666667,48,0,0,5700,2,65.89,0.22,35,5,4,0,1,2,4,0,0,0.00,7,9,0.78
Jordan McRae,1/1/2020,was,orl,0,18,101,122,0,0,31.1,25.9,0,0,5400,2,66.07,0.15,15,7,1,1,0,2,2,4,2,2.00,5,6,0.83
Jordan McRae,12/30/2019,was,mia,1,19,123,105,1,0,34.63333333,54.8,0,0,4000,2,65.34,1.01,29,4,8,2,1,0,6,9,4,2.25,5,7,0.71
Jordan McRae,12/28/2019,was,nyk,0,20,100,107,0,0,29.08333333,31,0,0,3900,2,67.94,-1.4,20,5,2,1,0,1,4,7,6,1.17,2,3,0.67
Jordan McRae,12/26/2019,was,det,0,19,102,132,0,0,15.03333333,22.4,0,0,3700,2,64.33,3.25,15,2,2,0,1,1,1,5,10,0.50,4,6,0.67
Jordan McRae,12/3/2019,was,orl,0,19,120,127,0,0,26.23333333,22.2,0,0,4000,2,65.29,0.69,10,1,4,2,0,1,2,3,7,0.43,2,3,0.67
Jordan McRae,12/1/2019,was,lac,0,22.5,125,150,0,0,17.81666667,10.2,0,0,4200,2,66.25,-3.84,8,1,2,0,0,2,0,3,10,0.30,2,2,1.00
Jordan McRae,11/29/2019,was,lal,0,22.5,103,125,0,0,22,27,0,0,3700,2,65.89,-8.29,13,5,4,1,0,1,1,5,10,0.50,2,2,1.00
Jordan McRae,11/27/2019,was,pho,1,21,140,132,1,0,24.33333333,18.7,0,0,3700,2,60.5,-2.94,11,1,3,1,0,1,3,4,8,0.50,0,0,0.00
Jordan McRae,11/26/2019,was,den,0,21,104,117,0,0,23.88333333,31.3,0,0,3700,2,45.02,21.09,21,4,3,1,0,2,3,9,6,1.50,0,0,0.00
Jordan McRae,11/24/2019,was,sac,0,18,106,113,0,0,23.78333333,22.6,0,0,3500,2,64.97,1.14,12,3,4,1,0,2,1,4,9,0.44,3,3,1.00
Jordan McRae,11/22/2019,was,cha,1,19,125,118,1,0,19.78333333,27.7,0,0,3500,2,66.66,0.14,13,1,3,2,1,0,1,4,6,0.67,4,4,1.00
Jordan McRae,11/20/2019,was,sas,1,19,138,132,1,0,13.3,15.4,0,0,3500,2,67.21,-0.68,8,2,2,0,1,1,0,3,4,0.75,2,3,0.67
Jordan McRae,11/15/2019,was,min,1,20,137,116,1,0,18.8,23.3,0,0,3500,2,65.2,2.43,3,4,7,0,2,1,1,1,8,0.13,0,0,0.00
Jordan McRae,11/13/2019,was,bos,0,19.5,133,140,0,0,11.06666667,5.2,0,0,3500,2,68.26,-1.35,4,1,0,0,0,0,0,2,2,1.00,0,0,0.00
Jordan McRae,11/8/2019,was,cle,0,19,100,113,0,0,9.016666667,3.9,0,0,3500,2,68.08,-1.17,2,2,1,0,0,2,0,1,2,0.50,0,0,0.00
Jordan McRae,11/6/2019,was,ind,0,19,106,121,0,0,2.083333333,1.2,0,0,3700,2,65.06,2.15,0,1,0,0,0,0,0,0,0,0.00,0,0,0.00
Jordan McRae,10/23/2019,was,dal,0,20.5,100,108,0,0,23.13333333,20.5,0,0,3500,2,63.88,2.34,11,5,3,0,0,1,1,4,9,0.44,2,2,1.00
Meyers Leonard,2/1/2020,mia,orl,1,19,102,89,1,1,28.83333333,34.3,1,0,3500,5,66.25,0.25,18,14,1,0,0,2,4,7,4,1.75,0,0,0.00
Meyers Leonard,1/28/2020,mia,bos,0,20,101,109,0,1,11.03333333,3.4,0,0,3800,5,66.3,0.2,2,2,0,0,0,1,0,1,3,0.33,0,0,0.00
Meyers Leonard,1/27/2020,mia,orl,1,19.5,113,92,1,1,20.01666667,14.6,0,0,3700,5,66.34,0.32,5,8,0,0,0,0,1,2,2,1.00,0,0,0.00
Meyers Leonard,1/24/2020,mia,lac,0,20,117,122,0,1,25.73333333,8.4,0,0,3700,5,66.8,0.05,7,2,0,0,0,1,0,3,6,0.50,1,1,1.00
Meyers Leonard,1/22/2020,mia,was,1,19.5,134,129,1,1,13.53333333,8.6,0,0,3900,5,66.8,0.02,3,3,0,0,1,1,0,1,3,0.33,1,2,0.50
Meyers Leonard,1/20/2020,mia,sac,1,17,118,113,1,1,20.21666667,25.2,0,0,3900,5,66.89,-0.55,7,6,2,3,0,1,1,3,6,0.50,0,0,0.00
Meyers Leonard,1/19/2020,mia,sas,0,15,102,107,0,1,28.88333333,15.2,0,0,3900,5,66.34,-0.81,5,6,2,0,0,0,1,1,7,0.14,2,2,1.00
Meyers Leonard,1/17/2020,mia,okc,1,20,115,108,1,1,14.81666667,15.6,0,0,3900,5,62.87,4.57,9,3,2,0,0,0,2,3,4,0.75,1,1,1.00
Meyers Leonard,1/15/2020,mia,sas,1,19.5,106,100,1,1,27.88333333,20.2,0,0,3800,5,67.57,-0.13,7,6,2,1,0,0,1,3,4,0.75,0,0,0.00
Meyers Leonard,1/12/2020,mia,nyk,0,15.5,121,124,0,1,23.85,15.3,0,0,3700,5,67.12,0.34,7,4,3,0,0,1,2,2,3,0.67,1,2,0.50
Meyers Leonard,1/10/2020,mia,bkn,0,19.5,113,117,0,1,27.45,13.6,0,0,3700,5,68.72,-1.97,2,8,2,0,0,1,0,1,3,0.33,0,0,0.00
Meyers Leonard,1/8/2020,mia,ind,1,19,122,108,1,1,29.86666667,21.6,0,0,3600,5,66.02,1.07,6,8,2,1,0,0,2,2,5,0.40,0,0,0.00
Meyers Leonard,1/5/2020,mia,por,1,18,122,111,1,1,23.46666667,26.3,0,0,3600,5,67.62,-0.53,11,9,3,0,0,0,3,4,8,0.50,0,0,0.00
Meyers Leonard,1/3/2020,mia,orl,0,19,85,105,0,1,26.73333333,19.9,0,0,3600,5,66.52,-0.07,8,7,1,1,0,1,2,3,8,0.38,0,0,0.00
Meyers Leonard,1/2/2020,mia,tor,1,19.5,84,76,1,1,21.13333333,10.4,0,0,3600,5,66.89,-0.44,8,2,0,0,0,0,1,3,7,0.43,1,1,1.00
Meyers Leonard,12/30/2019,mia,was,0,19,105,123,0,1,24.18333333,14.9,0,0,3600,5,65.34,1.49,7,7,1,0,0,2,1,2,3,0.67,2,2,1.00
Meyers Leonard,12/28/2019,mia,phi,1,20,117,116,1,1,29.68333333,20.1,0,0,3600,5,66.89,-0.06,7,8,1,0,1,1,1,3,5,0.60,0,0,0.00
Meyers Leonard,12/27/2019,mia,ind,1,20,113,112,1,1,19.03333333,1.4,0,0,3600,5,66.94,-0.26,0,2,0,0,0,1,0,0,5,0.00,0,0,0.00
Meyers Leonard,12/23/2019,mia,uta,1,19.5,107,104,1,1,21.83333333,21,1,0,3500,5,65.89,0.75,11,10,0,0,0,2,1,4,5,0.80,2,2,1.00
Meyers Leonard,12/20/2019,mia,nyk,1,20,129,114,1,1,21.7,25.6,0,0,3500,5,67.39,-0.58,7,13,2,0,0,0,0,3,5,0.60,1,2,0.50
Meyers Leonard,12/18/2019,mia,phi,1,19,108,104,1,1,28.51666667,17,0,0,3500,5,66.62,-1.68,6,5,2,0,1,1,2,2,7,0.29,0,0,0.00
Meyers Leonard,12/16/2019,mia,mem,0,20,111,118,0,1,16.65,13.8,0,0,3500,5,64.7,0.69,3,4,2,0,1,0,1,1,2,0.50,0,0,0.00
Meyers Leonard,12/14/2019,mia,dal,1,20.5,122,118,1,1,15.75,16.3,0,0,3500,5,63.42,3.38,10,4,1,0,0,0,2,4,7,0.57,0,0,0.00
Meyers Leonard,12/13/2019,mia,lal,0,19,110,113,0,1,14.15,5.5,0,0,3500,5,66.34,0.46,5,0,1,0,0,1,1,2,3,0.67,0,0,0.00
Meyers Leonard,12/10/2019,mia,atl,1,20,135,121,1,1,11.63333333,13.6,0,0,3500,5,67.16,-0.02,4,3,2,0,1,0,0,2,4,0.50,0,0,0.00
Meyers Leonard,12/8/2019,mia,chi,1,18,110,105,1,1,14.26666667,1.2,0,0,3500,5,67.12,-0.24,0,1,0,0,0,0,0,0,1,0.00,0,0,0.00
Meyers Leonard,12/6/2019,mia,was,1,20,112,103,1,1,13.93333333,14.1,0,0,3500,5,67.35,-1.33,3,3,3,0,1,0,0,1,2,0.50,1,1,1.00
Meyers Leonard,12/4/2019,mia,bos,0,19.5,93,112,0,1,20.2,9.6,0,0,3700,5,64.29,1.01,3,3,0,0,1,0,1,1,4,0.25,0,0,0.00
Meyers Leonard,12/3/2019,mia,tor,1,19.5,121,110,1,1,17.06666667,20.6,0,0,3700,5,63.97,2.34,8,8,2,0,0,0,2,3,4,0.75,0,0,0.00
Meyers Leonard,12/1/2019,mia,bkn,1,15,109,106,1,1,18.85,19.7,0,0,3600,5,65.38,1.45,9,6,1,1,0,1,3,3,5,0.60,0,0,0.00
Meyers Leonard,11/29/2019,mia,gsw,1,20,122,105,1,1,16.13333333,7.5,0,0,3600,5,66.98,-0.15,2,5,1,0,0,2,0,1,1,1.00,0,0,0.00
Meyers Leonard,11/27/2019,mia,hou,0,20,108,117,0,1,14.93333333,13.1,0,0,3600,5,66.62,-0.34,5,3,1,1,0,0,1,2,4,0.50,0,0,0.00
Meyers Leonard,11/25/2019,mia,cha,1,19.5,117,100,1,1,17.31666667,10.8,0,0,3700,5,66.48,-0.2,4,4,0,0,1,1,0,2,4,0.50,0,1,0.00
Meyers Leonard,11/23/2019,mia,phi,0,19.5,86,113,0,1,13.25,4.8,0,0,3700,5,65.98,0.17,0,4,0,0,0,0,0,0,2,0.00,0,0,0.00
Meyers Leonard,11/22/2019,mia,chi,1,20,116,108,1,1,18.51666667,15.5,0,0,3500,5,64.97,1.66,9,5,1,0,0,1,1,4,6,0.67,0,0,0.00
Meyers Leonard,11/20/2019,mia,cle,1,19.5,124,100,1,1,18.28333333,4,0,0,3700,5,67.12,-0.49,0,5,0,0,0,2,0,0,0,0.00,0,0,0.00
Meyers Leonard,11/16/2019,mia,nor,1,20,109,94,1,1,18.36666667,9.1,0,0,3900,5,66.25,-0.19,4,3,1,0,0,0,0,2,5,0.40,0,0,0.00
Meyers Leonard,11/12/2019,mia,det,1,19.5,117,108,1,1,18.23333333,8.5,0,0,4000,5,66.39,-0.35,4,5,1,0,0,3,0,2,2,1.00,0,1,0.00
Meyers Leonard,11/8/2019,mia,lal,0,22.5,80,95,0,1,12.05,-0.8,0,0,4600,5,66.16,-7.5,0,1,0,0,0,2,0,0,1,0.00,0,0,0.00
Meyers Leonard,11/7/2019,mia,pho,1,21,124,108,1,1,13.03333333,5,0,0,4800,5,62.37,-4.52,6,0,0,0,0,1,2,2,4,0.50,0,0,0.00
Meyers Leonard,11/5/2019,mia,den,0,21,89,109,0,1,17.98333333,10.5,0,0,5400,5,45.52,20.02,10,0,1,0,0,1,1,4,7,0.57,1,1,1.00
Meyers Leonard,11/3/2019,mia,hou,1,18,129,100,1,1,27.7,38.3,0,0,4200,5,66.52,-0.98,21,4,1,3,1,1,1,9,1,9.00,2,3,0.67
Meyers Leonard,10/31/2019,mia,atl,1,19,106,97,1,1,25.48333333,34.6,0,0,3700,5,62.87,2.64,16,8,2,0,2,0,3,6,10,0.60,1,2,0.50
Meyers Leonard,10/29/2019,mia,atl,1,19.5,112,97,1,1,24.71666667,23.8,0,0,3500,5,66.75,-1.24,3,9,2,0,3,2,1,1,2,0.50,0,0,0.00
Meyers Leonard,10/27/2019,mia,min,0,19,109,116,0,1,14.11666667,10.1,0,0,3600,5,63.47,2.05,5,3,1,0,0,0,1,2,4,0.50,0,0,0.00
Meyers Leonard,10/26/2019,mia,mil,1,17,131,126,1,1,23.5,18.4,0,0,3500,5,63.69,2.91,8,7,0,1,0,1,2,3,4,0.75,0,0,0.00
Meyers Leonard,10/23/2019,mia,mem,1,19.5,120,101,1,1,18.68333333,6.6,0,0,3600,5,66.71,-0.11,0,3,0,1,0,0,0,0,2,0.00,0,0,0.00
Isaiah Thomas,2/1/2020,was,bkn,1,20,113,107,1,1,22.6,16.9,0,0,4300,1,65.7,0.86,12,2,3,0,0,2,2,5,6,0.83,0,0,0.00
Isaiah Thomas,1/30/2020,was,cha,1,19,121,107,1,1,22.48333333,26.7,0,0,4100,1,67.94,-1.59,18,6,1,0,0,0,4,6,4,1.50,2,2,1.00
Isaiah Thomas,1/28/2020,was,mil,0,20,131,151,0,1,19.15,22.6,0,0,4000,1,65.02,-0.36,16,3,2,0,0,0,3,5,10,0.50,3,4,0.75
Isaiah Thomas,1/26/2020,was,atl,0,18,133,152,0,1,18.81666667,15.1,0,0,4000,1,62.73,3.51,10,3,1,0,0,0,2,3,8,0.38,2,2,1.00
Isaiah Thomas,1/23/2020,was,cle,1,19,124,112,1,1,22.06666667,22.6,0,0,3800,1,64.97,2.5,13,3,4,0,1,3,3,5,2,2.50,0,0,0.00
Isaiah Thomas,1/22/2020,was,mia,0,19.5,129,134,0,1,24.48333333,23.3,0,0,3800,1,66.8,1.07,14,4,3,1,0,3,3,5,1,5.00,1,2,0.50
Isaiah Thomas,1/20/2020,was,det,1,14,106,100,1,1,18.36666667,4.5,0,0,3800,1,68.08,-0.21,5,0,1,0,0,2,1,2,2,1.00,0,0,0.00
Isaiah Thomas,1/17/2020,was,tor,0,19,111,140,0,1,16.43333333,9,0,0,3800,1,69.22,-2.78,8,0,2,0,0,2,2,3,6,0.50,0,0,0.00
Isaiah Thomas,1/15/2020,was,chi,0,20,106,115,0,1,25.03333333,16.4,0,0,3900,1,64.7,3.17,12,2,2,0,0,1,1,4,8,0.50,3,4,0.75
Isaiah Thomas,1/12/2020,was,uta,0,15.5,116,127,0,1,19.96666667,10.5,0,0,4200,1,67.67,0.2,8,0,3,0,0,2,0,4,5,0.80,0,0,0.00
Isaiah Thomas,1/10/2020,was,atl,1,19,111,101,1,1,22.83333333,11.9,0,0,3800,1,68.62,-0.59,5,2,3,0,0,0,0,2,6,0.33,1,2,0.50
Isaiah Thomas,1/8/2020,was,orl,0,19,89,123,0,1,23.95,6.2,0,0,4100,1,68.21,-1.86,7,1,2,0,0,5,2,2,8,0.25,1,3,0.33
Isaiah Thomas,1/6/2020,was,bos,1,19,99,94,1,1,23.36666667,21.7,0,0,4000,1,67.21,-0.86,17,1,3,0,0,1,2,6,3,2.00,3,4,0.75
Isaiah Thomas,1/4/2020,was,den,1,20,128,114,1,1,16.71666667,9,0,0,4400,1,64.93,0.82,9,0,2,0,0,3,1,2,9,0.22,4,4,1.00
Isaiah Thomas,1/3/2020,was,por,0,19,103,122,0,1,1.466666667,1,0,0,4600,1,65.89,0.22,2,0,0,0,0,1,0,1,1,1.00,0,0,0.00
Isaiah Thomas,1/1/2020,was,orl,0,18,101,122,0,1,19.23333333,11.5,0,0,4600,1,66.07,0.15,9,0,1,1,0,2,1,3,10,0.30,2,2,1.00
Isaiah Thomas,12/30/2019,was,mia,1,19,123,105,1,1,22.01666667,15,0,0,4700,1,65.34,1.01,8,0,4,1,0,2,2,3,1,3.00,0,0,0.00
Isaiah Thomas,12/28/2019,was,nyk,0,20,100,107,0,1,29.36666667,32.8,0,0,4800,1,67.94,-1.4,20,4,4,1,0,1,2,5,1,5.00,8,8,1.00
Isaiah Thomas,12/21/2019,was,phi,0,19,108,125,0,1,25.08333333,21.5,0,0,4800,1,68.85,-1.43,20,0,3,0,0,3,2,5,3,1.67,8,9,0.89
Isaiah Thomas,12/20/2019,was,tor,0,19.5,118,122,0,1,26.58333333,24.9,0,0,4900,1,68.62,-2.59,13,2,5,1,0,1,2,4,10,0.40,3,4,0.75
Isaiah Thomas,12/18/2019,was,chi,0,19,109,110,0,1,31,16.9,0,0,4900,1,67.12,-1.09,16,2,1,0,0,3,3,5,5,1.00,3,4,0.75
Isaiah Thomas,12/16/2019,was,det,1,19,133,119,1,1,25.53333333,34.2,0,0,5000,1,64.38,1,23,1,6,0,1,2,5,9,3,3.00,0,0,0.00
Isaiah Thomas,12/3/2019,was,orl,0,19,120,127,0,1,34.15,39.5,0,0,4900,1,65.29,0.69,20,5,7,1,1,3,2,8,4,2.00,2,2,1.00
Isaiah Thomas,12/1/2019,was,lac,0,22.5,125,150,0,1,24.6,24.8,0,0,4600,1,66.25,-3.84,16,4,4,0,0,2,3,5,1,5.00,3,5,0.60
Isaiah Thomas,11/29/2019,was,lal,0,22.5,103,125,0,1,21.85,13.5,0,0,4800,1,65.89,-8.29,10,0,1,1,0,1,2,4,6,0.67,0,0,0.00
Isaiah Thomas,11/27/2019,was,pho,1,21,140,132,1,1,25.43333333,23.1,0,0,4800,1,60.5,-2.94,12,3,5,1,0,3,2,5,2,2.50,0,0,0.00
Isaiah Thomas,11/26/2019,was,den,0,21,104,117,0,1,21.85,3,0,0,5200,1,45.02,21.09,3,0,2,0,0,3,0,1,8,0.13,1,2,0.50
Isaiah Thomas,11/24/2019,was,sac,0,18,106,113,0,1,29.25,22.4,0,0,5300,1,64.97,1.14,17,2,2,0,1,3,4,6,1,6.00,1,1,1.00
Isaiah Thomas,11/22/2019,was,cha,1,19,125,118,1,1,21.33333333,12.9,0,0,5700,1,66.66,0.14,5,2,5,0,0,2,1,2,7,0.29,0,0,0.00
Isaiah Thomas,11/20/2019,was,sas,1,19,138,132,1,1,23.91666667,18,0,0,5800,1,67.21,-0.68,11,0,6,0,0,2,3,4,10,0.40,0,0,0.00
Isaiah Thomas,11/17/2019,was,orl,0,18,121,125,0,1,28.71666667,26.5,0,0,5800,1,65.75,1.02,13,0,5,2,0,0,0,6,3,2.00,1,2,0.50
Isaiah Thomas,11/15/2019,was,min,1,20,137,116,1,1,23.66666667,21.7,0,0,6300,1,65.2,2.43,10,1,5,1,0,0,2,4,8,0.50,0,0,0.00
Isaiah Thomas,11/13/2019,was,bos,0,19.5,133,140,0,1,32.61666667,27.7,0,0,5500,1,68.26,-1.35,18,1,7,0,0,2,3,7,4,1.75,1,1,1.00
Isaiah Thomas,11/8/2019,was,cle,0,19,100,113,0,1,28.76666667,17.9,0,0,5500,1,68.08,-1.17,11,2,5,0,0,3,1,5,9,0.56,0,0,0.00
Isaiah Thomas,11/6/2019,was,ind,0,19,106,121,0,1,19.68333333,13,0,0,5600,1,65.06,2.15,10,0,4,0,0,3,2,3,10,0.30,2,2,1.00
Isaiah Thomas,11/4/2019,was,det,1,19,115,99,1,1,24.43333333,26.4,0,0,5300,1,67.57,-0.36,9,2,6,1,1,0,1,4,2,2.00,0,0,0.00
Isaiah Thomas,11/2/2019,was,min,0,20,109,131,0,0,19.45,31.3,0,0,4900,1,66.8,-0.12,16,4,7,0,1,3,2,6,4,1.50,2,2,1.00
Isaiah Thomas,10/30/2019,was,hou,0,20,158,159,0,0,24.35,32.4,1,0,4700,1,67.39,-1.62,17,2,10,1,0,5,2,6,1,6.00,3,3,1.00
Isaiah Thomas,10/26/2019,was,sas,0,20.5,122,124,0,0,19.61666667,25.1,0,0,4900,1,63.42,1.32,16,3,5,0,0,2,4,6,4,1.50,0,0,0.00
Mohamed Bamba,2/1/2020,orl,mia,0,19,89,102,0,0,13.83333333,16.8,0,0,3800,5,66.25,0,4,4,0,0,3,1,0,2,3,0.67,0,0,0.00
Mohamed Bamba,1/27/2020,orl,mia,0,19.5,92,113,0,0,12.66666667,20.1,0,0,3500,5,66.34,0.03,10,3,1,0,2,1,2,3,3,1.00,2,2,1.00
Mohamed Bamba,1/26/2020,orl,lac,0,18,97,112,0,0,20.35,28.3,0,0,3500,5,66.52,-0.15,10,4,1,1,3,0,1,3,6,0.50,3,4,0.75
Mohamed Bamba,1/24/2020,orl,bos,0,19,98,109,0,0,13.48333333,7.4,0,0,3500,5,66.25,0.08,5,2,0,0,0,0,1,2,4,0.50,0,0,0.00
Mohamed Bamba,1/22/2020,orl,okc,0,19,114,120,0,0,13,8.9,0,0,3500,5,66.89,-0.45,2,2,1,0,1,0,0,1,2,0.50,0,0,0.00
Mohamed Bamba,1/20/2020,orl,cha,1,17,106,83,1,0,14.7,16.3,0,0,3500,5,65.61,1.19,4,4,1,0,2,0,0,2,6,0.33,0,0,0.00
Mohamed Bamba,1/18/2020,orl,gsw,0,20.5,95,109,0,0,14.73333333,30.9,0,0,3500,5,68.03,-1.99,6,7,1,1,4,0,0,3,3,1.00,0,0,0.00
Mohamed Bamba,1/16/2020,orl,lac,0,22.5,95,122,0,0,18.5,13.9,0,0,3500,5,66.07,-0.19,1,7,1,0,1,0,0,0,4,0.00,1,2,0.50
Mohamed Bamba,1/15/2020,orl,lal,1,22.5,119,118,1,0,15.51666667,24.7,0,0,3500,5,65.7,0.02,5,11,1,1,1,1,0,2,6,0.33,1,2,0.50
Mohamed Bamba,1/13/2020,orl,sac,1,22,114,112,1,0,11.1,16,0,0,3500,5,66.98,-1.38,4,5,0,1,1,0,0,2,5,0.40,0,0,0.00
Mohamed Bamba,1/10/2020,orl,pho,0,21,94,98,0,0,14.96666667,12.3,0,0,3500,5,63.01,4.33,0,4,1,0,2,0,0,0,1,0.00,0,0,0.00
Mohamed Bamba,1/8/2020,orl,was,1,19,123,89,1,0,13.78333333,11.4,0,0,3600,5,68.21,-0.87,4,2,0,2,0,1,0,2,2,1.00,0,0,0.00
Mohamed Bamba,1/6/2020,orl,bkn,1,19,101,89,1,0,17.28333333,12,0,0,4000,5,67.35,-0.6,5,5,0,0,1,2,0,2,4,0.50,1,2,0.50
Mohamed Bamba,1/4/2020,orl,uta,0,19,96,109,0,0,14.63333333,23.5,0,0,3900,5,66.52,-0.15,5,5,1,2,2,1,1,2,3,0.67,0,0,0.00
Mohamed Bamba,1/3/2020,orl,mia,1,19,105,85,1,0,15.08333333,21.2,0,0,4000,5,66.52,-0.28,5,11,0,0,1,0,0,2,5,0.40,1,1,1.00
Mohamed Bamba,1/1/2020,orl,was,1,18,122,101,1,0,15.2,18.7,0,0,4000,5,66.07,-0.46,7,6,1,0,1,0,1,3,6,0.50,0,0,0.00
Mohamed Bamba,12/30/2019,orl,atl,0,19,93,101,0,0,12.65,15.6,0,0,4100,5,66.11,-0.5,3,3,2,0,2,0,0,1,4,0.25,1,2,0.50
Mohamed Bamba,12/23/2019,orl,chi,1,19,103,95,1,0,16.96666667,19.9,0,0,4200,5,65.15,-1.65,4,2,1,0,4,0,0,2,3,0.67,0,0,0.00
Mohamed Bamba,12/20/2019,orl,por,0,22,103,118,0,0,12.73333333,15.2,0,0,4300,5,65.75,-12.89,2,6,2,1,0,0,0,1,2,0.50,0,0,0.00
Mohamed Bamba,12/18/2019,orl,den,0,21,104,113,0,0,15.2,23,0,0,4300,5,45.16,14.53,9,5,0,2,1,1,1,4,9,0.44,0,0,0.00
Mohamed Bamba,12/17/2019,orl,uta,0,21,102,109,0,0,14.68333333,19.9,0,0,4500,5,49.77,16.58,4,7,3,0,1,0,0,2,5,0.40,0,0,0.00
Mohamed Bamba,12/15/2019,orl,nor,1,15.5,130,119,1,0,18.56666667,21.7,0,0,4500,5,66.66,-0.63,13,6,1,0,0,0,2,5,6,0.83,1,1,1.00
Mohamed Bamba,12/13/2019,orl,hou,0,19,107,130,0,0,15,17.7,0,0,4500,5,65.79,0.24,9,6,1,0,0,0,1,3,6,0.50,2,2,1.00
Mohamed Bamba,12/11/2019,orl,lal,0,19,87,96,0,0,18.8,19.8,0,0,4500,5,67.53,-2.03,13,4,0,0,1,1,1,5,9,0.56,2,2,1.00
Mohamed Bamba,12/9/2019,orl,mil,0,20,101,110,0,0,12.45,9.2,0,0,4800,5,62.51,3.26,2,1,0,0,2,0,0,1,4,0.25,0,0,0.00
Mohamed Bamba,12/6/2019,orl,cle,1,19,93,87,1,0,16.66666667,14.2,0,0,4800,5,65.34,0.56,4,6,0,0,1,0,1,1,5,0.20,1,2,0.50
Mohamed Bamba,12/4/2019,orl,pho,1,19,128,114,1,0,18.48333333,35.2,1,0,4500,5,66.34,-0.44,10,11,0,1,4,3,2,4,4,1.00,0,0,0.00
Mohamed Bamba,12/3/2019,orl,was,1,19,127,120,1,0,16.18333333,12.6,0,0,4500,5,65.29,0.61,4,8,0,0,0,1,0,2,4,0.50,0,0,0.00
Mohamed Bamba,12/1/2019,orl,gsw,1,18,100,96,1,0,17.45,10.6,0,0,4700,5,65.79,0.11,4,3,0,0,1,0,0,2,7,0.29,0,0,0.00
Mohamed Bamba,11/29/2019,orl,tor,0,19,83,90,0,0,16.85,22.4,0,0,4500,5,66.89,-1.71,11,7,0,0,2,3,1,4,6,0.67,2,2,1.00
Mohamed Bamba,11/27/2019,orl,cle,1,19,116,104,1,0,22.93333333,26.8,0,0,4500,5,63.15,0.8,15,4,2,0,2,2,5,5,6,0.83,0,0,0.00
Mohamed Bamba,11/25/2019,orl,det,0,19,88,103,0,0,20.3,34.9,0,0,4100,5,62.83,2.22,6,12,1,2,3,2,0,3,8,0.38,0,0,0.00
Mohamed Bamba,11/23/2019,orl,ind,0,19,106,111,0,0,21.43333333,22.9,0,0,3500,5,63.19,3.02,9,7,1,0,2,2,1,4,9,0.44,0,0,0.00
Mohamed Bamba,11/20/2019,orl,tor,0,19.5,97,113,0,0,15.6,13.6,0,0,3500,5,66.66,-0.62,3,3,2,0,2,2,0,1,3,0.33,1,2,0.50
Mohamed Bamba,11/17/2019,orl,was,1,18,125,121,1,0,15.13333333,10.2,0,0,3500,5,65.75,0.29,2,6,0,0,1,2,0,1,4,0.25,0,0,0.00
Mohamed Bamba,11/15/2019,orl,sas,1,19,111,109,1,0,11.01666667,1.6,0,0,3500,5,66.16,0.25,0,3,0,0,0,2,0,0,1,0.00,0,0,0.00
